所管,組織,,,,,,,,,                        項目,平成29年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
,,085,,,,,,,国際機関活動推進費,,"14,309,519","16,639,768","△ 2,330,249"
,,,95,016,2,72,5,16,,政府開発援助国際労働機関分担金,"615,369","775,612","△ 160,243"
,,,95,016,2,72,5,16,,国際労働機関分担金,"3,487,091","4,395,134","△ 908,043"
,,,50,086,2,72,5,16,,政府開発援助世界保健機関分担金,"4,103,575","4,124,879","△ 21,304"
,,,50,086,2,72,5,16,,世界保健機関分担金,"1,295,867","1,302,593","△ 6,726"
,,,95,086,2,72,5,16,,国際がん研究機関等分担金,"276,215","301,403","△ 25,188"
,,,95,016,2,72,5,16,,政府開発援助国際労働機関等拠出金,"81,677","63,736","17,941"
,,,95,016,2,72,5,16,,国際労働機関拠出金,"426,658","319,555","107,103"
,,,50,086,2,72,5,16,,政府開発援助世界保健機関等拠出金,"1,225,795","4,337,231","△ 3,111,436"
,,,95,016,2,72,5,16,,経済協力開発機構等拠出金,"2,797,272","925,899","1,871,373"
,,,95,016,2,72,5,16,,世界保健機関拠出金,0,"93,726","△ 93,726"
,,086,,,,,,,国際協力費,,"310,438","377,815","△ 67,377"
,,,95,016,2,12,9,06,,政府開発援助諸謝金,812,842,△ 30
,,,95,016,2,12,2,08,,政府開発援助職員旅費,"4,578","4,884",△ 306
,,,95,016,2,12,2,08,,政府開発援助委員等旅費,136,143,△ 7
,,,95,016,2,12,3,09,,政府開発援助庁費,"1,504","1,524",△ 20
,,,95,016,2,12,5,14,,政府開発援助衛生関係指導者養成等委託費,"40,311","39,515",796
,,,95,016,2,12,5,14,,政府開発援助難民救援業務委託費,"33,038","26,365","6,673"
,,,95,016,2,12,5,14,,政府開発援助外国人留学生受入事業等委託費,"146,804","122,264","24,540"
,,,95,016,2,12,5,14,,政府開発援助技能実習制度推進事業等委託費,"34,934","133,957","△ 99,023"
,,,95,016,2,71,5,16,,政府開発援助アジア労働技術協力費等補助金,"48,321","48,321",0
,,087,,,,,,,厚生労働調査研究等推進費,,"54,538,653","60,963,453","△ 6,424,800"
,,,13,087,2,12,9,06,,諸謝金,"2,400","4,718","△ 2,318"
,,,13,087,2,12,2,08,,職員旅費,"1,571","1,651",△ 80
,,,13,087,2,12,2,08,,委員等旅費,"1,030","2,298","△ 1,268"
,,,13,087,2,12,3,09,,庁費,"64,206","45,157","19,049"
,,,13,087,2,71,5,16,,厚生労働科学研究費補助金,"4,602,911","4,394,061","208,850"
,,,13,087,2,30,5,16,,医療研究開発推進事業費補助金,"41,953,489","49,198,899","△ 7,245,410"
,,,13,087,2,86,5,16,,国立感染症研究所施設周辺安全対策等事業費補助金,"149,926",0,"149,926"
,,,07,086,2,71,5,16,,厚生労働行政推進調査事業費補助金,"2,489,353","2,489,353",0
,,,07,086,2,30,5,16,,保健衛生医療調査等推進事業費補助金,"5,273,767","4,403,632","870,135"
,,,07,086,2,92,5,16,,国立研究開発法人国立がん研究センター設備整備費補助金,0,"68,040","△ 68,040"
,,,07,086,2,92,5,16,,国立研究開発法人国立循環器病研究センター設備整備費補助金,0,"99,360","△ 99,360"
,,,07,086,2,92,5,16,,国立研究開発法人国立精神・神経医療研究センター設備整備費補助金,0,"64,800","△ 64,800"
,,,07,086,2,92,5,16,,国立研究開発法人国立国際医療研究センター設備整備費補助金,0,"64,260","△ 64,260"
,,,07,086,2,92,5,16,,国立研究開発法人国立成育医療研究センター設備整備費補助金,0,"64,044","△ 64,044"
,,,07,086,2,92,5,16,,国立研究開発法人国立長寿医療研究センター設備整備費補助金,0,"63,180","△ 63,180"
,,089,,,,,,,国立研究開発法人医薬基盤・健康・栄養研究所運営費,,"3,674,953","3,674,953",0
,,,13,087,2,30,5,16,,国立研究開発法人医薬基盤・健康・栄養研究所運営費交付金,"3,674,953","3,674,953",0
,,194,,,,,,,社会保障・税番号活用推進費,,"24,032,109","28,058,523","△ 4,026,414"
,,,95,016,2,12,2,08,,職員旅費,"1,981","1,981",0
,,,95,016,2,12,3,09,,情報処理業務庁費,"42,528",0,"42,528"
,,,95,016,2,12,5,14,,社会保障・税番号制度システム開発等委託費,0,"5,591,655","△ 5,591,655"
,,,95,016,2,82,5,16,,社会保障・税番号制度システム整備費補助金,"23,987,600","22,464,887","1,522,713"
,,091,,,,,,,水道施設整備事業調査諸費,,"3,000","3,000",0
,,,45,086,1,20,9,06,,諸謝金,198,198,0
,,,45,086,1,20,2,08,,職員旅費,600,607,△ 7
,,,45,086,1,20,2,08,,委員等旅費,"1,981","1,991",△ 10
,,,45,086,1,20,3,09,,庁費,221,204,17
,,191,,,,,,,水道施設災害復旧事業費,,"350,000","7,970,000","△ 7,620,000"
,,,49,088,1,92,5,00,,水道施設災害復旧事業費補助,"350,000","7,970,000","△ 7,620,000"
,,177,,,,,,,国立研究開発法人国立国際医療研究センター施設整備費,,0,"174,276","△ 174,276"
,,,07,086,1,92,5,16,,国立研究開発法人国立国際医療研究センター施設整備費補助金,0,"174,276","△ 174,276"
,,184,,,,,,,国立研究開発法人国立成育医療研究センター施設整備費,,0,"150,000","△ 150,000"
,,,07,086,1,92,5,16,,国立研究開発法人国立成育医療研究センター施設整備費補助金,0,"150,000","△ 150,000"
,,090,,,,,,,国立研究開発法人医薬基盤・健康・栄養研究所施設整備費,,0,"450,500","△ 450,500"
,,,13,087,1,30,5,16,,国立研究開発法人医薬基盤・健康・栄養研究所施設整備費補助金,0,"450,500","△ 450,500"
,,193,,,,,,,臨時福祉給付金等給付事業助成費,,0,"515,527,194","△ 515,527,194"
,,,06,083,2,12,2,08,,職員旅費,0,"4,340","△ 4,340"
,,,06,083,2,12,3,09,,臨時福祉給付金等給付事業庁費,0,"2,993,842","△ 2,993,842"
,,,06,083,2,86,5,16,,臨時福祉給付金給付事業費補助金,0,"396,000,000","△ 396,000,000"
,,,06,083,2,86,5,16,,臨時福祉給付金等給付事務費補助金,0,"71,529,012","△ 71,529,012"
,,,06,083,2,86,5,16,,年金生活者等支援臨時福祉給付金給付事業費補助金,0,"45,000,000","△ 45,000,000"
,検疫所,,,,,,,,,,"10,081,858","9,858,975","222,883"
,,101,,,,,,,検疫所共通費,,"7,717,781","7,238,324","479,457"
,,,07,086,2,11,1,02,,職員基本給,"4,193,408","3,893,959","299,449"
,,,07,086,2,11,1,03,,職員諸手当,"2,209,535","2,020,821","188,714"
,,,07,086,2,11,1,04,,超過勤務手当,"311,552","289,384","22,168"
,,,07,086,2,11,1,05,,非常勤職員手当,"11,187","5,867","5,320"
,,,07,086,2,11,1,05,,短時間勤務職員給与,"226,028","259,046","△ 33,018"
,,,07,089,2,11,1,05,,児童手当,"38,390","36,960","1,430"
,,,07,086,2,12,2,08,,職員旅費,"8,321","11,887","△ 3,566"
,,,07,086,2,12,3,09,,庁費,"682,500","685,067","△ 2,567"
,,,07,086,2,12,3,09,,電子計算機等借料,186,786,△ 600
,,,07,086,2,12,3,09,,各所修繕,"35,349","33,304","2,045"
,,,07,199,2,13,3,09,,自動車重量税,83,0,83
,,,07,029,2,13,5,16,,国有資産所在市町村交付金,"1,242","1,243",△ 1
,,103,,,,,,,検疫業務等実施費,,"731,801","663,113","68,688"
,,,07,086,2,12,9,06,,諸謝金,913,850,63
,,,07,086,2,12,2,08,,職員旅費,"4,804","4,393",411
,,,07,086,2,12,2,08,,検疫旅費,"44,475","44,636",△ 161
,,,07,086,2,12,2,08,,航海日当食卓料,51,51,0
,,,07,086,2,12,2,08,,委員等旅費,501,501,0
,,,07,086,2,12,3,09,,検疫庁費,"388,061","386,862","1,199"
,,,07,086,2,12,3,09,,情報処理業務庁費,"120,568","37,586","82,982"
,,,07,086,2,12,3,09,,船舶運航費,"2,190","2,190",0
,,,07,086,2,12,3,09,,電子計算機等借料,"3,986","4,464",△ 478
,,,07,086,2,12,3,09,,土地建物借料,"165,088","180,710","△ 15,622"
,,,07,086,2,12,3,09,,停留者食糧費,210,210,0
,,,07,199,2,13,3,09,,自動車重量税,954,660,294
,,104,,,,,,,輸入食品検査業務実施費,,"1,632,276","1,608,270","24,006"
,,,07,086,2,12,9,06,,諸謝金,167,167,0
,,,07,086,2,12,2,08,,職員旅費,517,517,0
,,,07,086,2,12,2,08,,検疫旅費,"17,865","16,934",931
,,,07,086,2,12,2,08,,委員等旅費,35,35,0
,,,07,086,2,12,3,09,,検疫庁費,"256,725","261,063","△ 4,338"
,,,07,086,2,12,3,09,,情報処理業務庁費,"16,874","16,676",198
,,,07,086,2,12,3,09,,食品試験検査費,"1,332,069","1,293,318","38,751"
,,,07,086,2,12,3,09,,電子計算機等借料,"7,557","19,230","△ 11,673"
,,,07,199,2,13,3,09,,自動車重量税,467,330,137
,,102,,,,,,,検疫所施設費,,0,"349,268","△ 349,268"
,,,07,086,1,20,3,09,,施設施工庁費,0,"44,416","△ 44,416"
,,,07,086,1,20,4,15,,施設整備費,0,"304,852","△ 304,852"
,国立ハンセン病療養所,,,,,,,,,,"32,536,141","32,375,542","160,599"
,,111,,,,,,,国立ハンセン病療養所共通費,,"18,488,193","18,328,114","160,079"
,,,07,086,2,11,1,02,,職員基本給,"10,919,467","10,936,006","△ 16,539"
,,,07,086,2,11,1,03,,職員諸手当,"5,591,362","5,474,578","116,784"
,,,07,086,2,11,1,04,,超過勤務手当,"1,203,245","1,206,121","△ 2,876"
,,,07,086,2,11,1,05,,非常勤職員手当,"64,888","65,069",△ 181
,,,07,086,2,11,1,05,,短時間勤務職員給与,"190,696","123,709","66,987"
,,,07,089,2,11,1,05,,児童手当,"161,040","163,560","△ 2,520"
,,,07,086,2,12,2,08,,職員旅費,"3,353","3,386",△ 33
,,,07,086,2,12,3,09,,庁費,"225,831","228,728","△ 2,897"
,,,07,086,2,12,3,09,,情報処理業務庁費,"14,370","12,932","1,438"
,,,07,086,2,12,3,09,,各所修繕,"110,142","110,869",△ 727
,,,07,199,2,13,3,09,,自動車重量税,"3,401","2,758",643
,,,07,029,2,13,5,16,,国有資産所在市町村交付金,398,398,0
,,112,,,,,,,国立ハンセン病療養所施設費,,"3,716,531","3,617,012","99,519"
,,,07,086,1,20,2,08,,施設施工旅費,"5,664","6,286",△ 622
,,,07,086,1,20,3,09,,施設施工庁費,"303,415","303,415",0
,,,07,086,1,20,4,15,,施設整備費,"3,407,452","3,307,311","100,141"
,,113,,,,,,,国立ハンセン病療養所運営費,,"10,331,417","10,430,416","△ 98,999"
,,,07,086,2,12,9,06,,諸謝金,"145,030","142,126","2,904"
,,,07,086,2,12,9,06,,入所者作業謝金,"30,300","31,299",△ 999
,,,07,086,2,60,9,06,,入所者給与金,"226,927","250,711","△ 23,784"
,,,07,086,2,12,2,08,,職員旅費,"26,423","26,118",305
,,,07,086,2,12,2,08,,航海日当食卓料,"1,315",27,"1,288"
,,,07,086,2,12,2,08,,委員等旅費,"7,461","7,245",216
,,,07,086,2,12,2,08,,生徒旅費,258,258,0
,,,07,086,2,12,2,08,,入所者転送等旅費,753,972,△ 219
,,,07,086,2,12,3,09,,庁費,"14,386","11,572","2,814"
,,,07,086,2,12,3,09,,入所者療養諸費,"7,460,718","7,419,067","41,651"
,,,07,086,2,20,3,09,,医療機器整備費,"450,422","465,164","△ 14,742"
,,,07,086,2,12,3,09,,船舶運航費,"11,032","11,032",0
,,,07,086,2,12,3,09,,医薬品等購入費,"1,301,449","1,389,229","△ 87,780"
,,,07,086,2,12,3,09,,土地建物借料,"1,977","1,977",0
,,,07,086,2,12,3,09,,患者食糧費,"2,687","2,687",0
,,,07,086,2,12,3,09,,入所者食糧費,"650,279","670,932","△ 20,653"
,厚生労働本省試験研究機関,,,,,,,,,,"13,797,342","13,334,194","463,148"
,,121,,,,,,,厚生労働本省試験研究所共通費,,"7,703,434","7,458,133","245,301"
,,,13,087,2,20,1,02,,職員基本給,"4,127,846","4,125,591","2,255"
,,,13,087,2,20,1,03,,職員諸手当,"2,208,979","2,205,312","3,667"
,,,13,087,2,20,1,04,,超過勤務手当,"66,216","63,592","2,624"
,,,13,087,2,20,1,05,,短時間勤務職員給与,"163,353","157,190","6,163"
,,,13,089,2,20,1,05,,児童手当,"45,005","41,970","3,035"
,,,13,087,2,20,2,08,,職員旅費,845,954,△ 109
,,,13,087,2,20,3,09,,庁費,"447,377","400,988","46,389"
,,,13,087,2,20,3,09,,情報処理業務庁費,"59,423","86,938","△ 27,515"
,,,13,087,2,20,3,09,,電子計算機等借料,"181,199","143,239","37,960"
,,,13,087,2,20,3,09,,移転費,"179,089",0,"179,089"
,,,13,087,2,20,3,09,,土地建物借料,"185,966","187,910","△ 1,944"
,,,13,087,2,20,3,09,,各所修繕,"38,021","42,907","△ 4,886"
,,,13,199,2,20,3,09,,自動車重量税,115,135,△ 20
,,,13,029,2,20,5,16,,国有資産所在市町村交付金,0,"1,407","△ 1,407"
,,122,,,,,,,厚生労働本省試験研究所施設費,,"371,999","2,544,037","△ 2,172,038"
,,,13,087,1,20,2,08,,施設施工旅費,"1,911","1,559",352
,,,13,087,1,20,3,09,,施設施工庁費,"18,180","24,496","△ 6,316"
,,,13,087,1,20,4,15,,施設整備費,"351,908","2,517,982","△ 2,166,074"
,,123,,,,,,,血清等製造及検定費,,"457,130","460,491","△ 3,361"
,,,13,086,2,20,2,08,,職員旅費,0,162,△ 162
,,,13,086,2,20,3,09,,庁費,"9,464","9,476",△ 12
,,,13,086,2,20,3,09,,情報処理業務庁費,"2,812","24,262","△ 21,450"
,,,13,086,2,20,3,09,,菌株維持費,975,975,0
,,,13,086,2,20,3,09,,電子計算機等借料,"30,862","12,539","18,323"
,,,13,086,2,20,3,09,,試験製造費,"2,165","2,165",0
,,,13,086,2,20,3,09,,検定検査材料費,"410,852","410,912",△ 60
,,124,,,,,,,厚生労働本省試験研究所試験研究費,,"5,264,779","2,871,533","2,393,246"
,,,13,087,2,20,9,06,,諸謝金,"15,592","17,613","△ 2,021"
,,,13,087,2,20,9,06,,政府開発援助諸謝金,70,70,0
,,,13,087,2,20,2,08,,職員旅費,"14,976","13,775","1,201"
,,,13,087,2,20,2,08,,政府開発援助職員旅費,"1,504","1,504",0
,,,13,087,2,20,2,08,,受託研究旅費,"3,273","3,273",0
,,,13,087,2,20,2,08,,委員等旅費,"7,818","8,098",△ 280
,,,13,087,2,20,2,08,,外国人招へい旅費,"3,343","3,343",0
,,,13,087,2,20,2,08,,外来研究員等旅費,"2,170","2,170",0
,,,13,087,2,20,3,09,,庁費,"171,634","180,717","△ 9,083"
,,,13,087,2,20,3,09,,情報処理業務庁費,980,980,0
,,,13,087,2,20,3,09,,試験研究費,"2,835,439","2,412,851","422,588"
,,,13,087,2,20,3,09,,政府開発援助試験研究費,"39,202","39,202",0
,,,13,087,2,20,3,09,,受託研究費,"94,823","94,823",0
,,,13,087,2,20,3,09,,試験研究所研究設備整備費,"18,642","19,884","△ 1,242"
,,,13,087,2,20,3,09,,電子計算機等借料,"58,261","70,829","△ 12,568"
,,,13,087,2,20,3,09,,移転費,"1,994,566",0,"1,994,566"
,,,13,087,2,20,3,09,,招へい外国人滞在費,"1,668","1,668",0
,,,13,087,2,20,9,20,,国有特許発明補償費,818,733,85
,国立更生援護機関,,,,,,,,,,"8,400,443","8,656,066","△ 255,623"
,,131,,,,,,,国立更生援護機関共通費,,"6,007,521","6,039,734","△ 32,213"
,,,06,083,2,11,1,02,,職員基本給,"3,092,721","3,118,654","△ 25,933"
,,,06,083,2,11,1,03,,職員諸手当,"1,505,335","1,505,558",△ 223
,,,06,083,2,11,1,04,,超過勤務手当,"302,880","301,296","1,584"
,,,06,083,2,11,1,05,,短時間勤務職員給与,"50,291","44,805","5,486"
,,,06,089,2,11,1,05,,児童手当,"41,575","42,430",△ 855
,,,06,083,2,12,2,08,,職員旅費,"2,857","3,131",△ 274
,,,06,083,2,12,3,09,,庁費,"901,390","913,209","△ 11,819"
,,,06,083,2,12,3,09,,情報処理業務庁費,"9,348","9,987",△ 639
,,,06,083,2,91,3,09,,土地借料,"43,500","45,091","△ 1,591"
,,,06,083,2,12,3,09,,各所修繕,"50,278","50,140",138
,,,06,199,2,13,3,09,,自動車重量税,950,872,78
,,,06,029,2,13,5,16,,国有資産所在市町村交付金,"6,396","4,561","1,835"
,,132,,,,,,,国立更生援護機関施設費,,"239,594","412,956","△ 173,362"
,,,06,083,1,20,2,08,,施設施工旅費,170,619,△ 449
,,,06,083,1,20,3,09,,施設施工庁費,"14,297","10,852","3,445"
,,,06,083,1,20,4,15,,施設整備費,"225,127","401,485","△ 176,358"
,,133,,,,,,,国立児童自立支援施設運営費,,"145,815","145,335",480
,,,06,083,2,12,9,06,,諸謝金,"11,674","11,506",168
,,,05,083,2,12,2,08,,児童保護指導等旅費,"3,418","3,418",0
,,,06,083,2,12,2,08,,委員等旅費,"2,014","2,104",△ 90
,,,05,083,2,12,2,08,,入所児童見学等旅費,"1,531","1,583",△ 52
,,,05,083,2,12,3,09,,児童自立支援庁費,"89,774","89,024",750
,,,05,083,2,12,3,09,,入所児童食糧費,"37,404","37,700",△ 296
,,134,,,,,,,国立更生援護所運営費,,"2,007,513","2,058,041","△ 50,528"
,,,06,083,2,20,1,05,,非常勤職員手当,"72,182","65,182","7,000"
,,,06,083,2,12,9,06,,諸謝金,"169,823","169,833",△ 10
,,,06,083,2,12,2,08,,職員旅費,"25,257","27,537","△ 2,280"
,,,06,083,2,20,2,08,,受託研究旅費,"2,240","2,152",88
,,,06,083,2,12,2,08,,委員等旅費,"16,284","19,126","△ 2,842"
,,,06,083,2,12,2,08,,入所者見学等旅費,"1,681","1,682",△ 1
,,,06,083,2,12,3,09,,政府開発援助庁費,"7,523","13,493","△ 5,970"
,,,06,083,2,12,3,09,,更生援護庁費,"1,080,449","1,084,396","△ 3,947"
,,,06,083,2,20,3,09,,試験研究費,"7,870","8,744",△ 874
,,,06,083,2,20,3,09,,受託研究費,"5,703","7,997","△ 2,294"
,,,06,083,2,20,3,09,,医療機器整備費,"191,568","201,568","△ 10,000"
,,,06,083,2,20,3,09,,入所施設器材整備費,"111,931","121,931","△ 10,000"
,,,06,083,2,12,3,09,,医薬品等購入費,"120,768","150,823","△ 30,055"
,,,06,083,2,12,3,09,,患者食糧費,"32,001","27,810","4,191"
,,,06,083,2,12,3,09,,入所者食糧費,"111,488","117,080","△ 5,592"
,,,06,083,2,20,3,10,,義肢製作原材料費,"50,735","38,680","12,055"
,,,06,083,2,20,9,20,,国有特許発明補償費,10,7,3
,地方厚生局,,,,,,,,,,"16,565,850","16,532,255","33,595"
,,141,,,,,,,地方厚生局共通費,,"14,140,482","14,394,140","△ 253,658"
,,,95,089,2,11,1,02,,職員基本給,"7,541,255","7,601,373","△ 60,118"
,,,95,089,2,11,1,03,,職員諸手当,"3,889,219","3,868,419","20,800"
,,,95,089,2,11,1,04,,超過勤務手当,"503,345","506,914","△ 3,569"
,,,95,089,2,11,1,05,,短時間勤務職員給与,"249,764","133,641","116,123"
,,,95,089,2,11,1,05,,児童手当,"102,900","107,835","△ 4,935"
,,,95,089,2,12,9,06,,諸謝金,"11,152","14,535","△ 3,383"
,,,95,089,2,12,2,08,,職員旅費,"56,077","52,017","4,060"
,,,95,089,2,12,2,08,,監査旅費,"50,849","54,048","△ 3,199"
,,,95,089,2,12,2,08,,委員等旅費,"7,667","5,286","2,381"
,,,95,089,2,12,3,09,,庁費,"545,713","548,722","△ 3,009"
,,,95,089,2,12,3,09,,情報処理業務庁費,"580,772","723,809","△ 143,037"
,,,95,089,2,12,3,09,,移転費,"14,772","120,689","△ 105,917"
,,,95,089,2,12,3,09,,土地建物借料,"563,683","634,763","△ 71,080"
,,,95,089,2,12,3,09,,公共施設等維持管理運営費,"20,632","20,657",△ 25
,,,95,199,2,13,3,09,,自動車重量税,"2,682","1,432","1,250"
,,142,,,,,,,保険医療機関等指導監督等実施費,,"1,129,759","1,087,759","42,000"
,,,95,089,2,12,9,06,,諸謝金,"435,910","423,641","12,269"
,,,95,089,2,12,2,08,,職員旅費,"3,222","3,682",△ 460
,,,95,089,2,12,2,08,,医療給付等調査旅費,"62,508","68,098","△ 5,590"
,,,95,089,2,12,2,08,,委員等旅費,"37,089","37,089",0
,,,95,089,2,12,3,09,,医療給付適正化業務庁費,"591,030","555,249","35,781"
,,143,,,,,,,医師等国家試験実施費,,"700,779","452,309","248,470"
,,,95,089,2,12,9,06,,諸謝金,0,"1,895","△ 1,895"
,,,95,089,2,12,2,08,,職員旅費,"2,079","2,797",△ 718
,,,95,089,2,12,3,09,,医師等国家試験費,"698,700","447,617","251,083"
,,144,,,,,,,麻薬・覚せい剤等対策費,,"515,369","510,454","4,915"
,,,95,089,2,12,9,06,,諸謝金,"1,428","1,448",△ 20
,,,95,089,2,12,2,08,,麻薬取締旅費,"76,348","74,126","2,222"
,,,95,089,2,12,3,09,,麻薬取締業務庁費,"381,892","379,620","2,272"
,,,95,089,2,12,3,09,,麻薬取締活動費,"55,701","55,260",441
,,145,,,,,,,医療観察等実施費,,"79,461","87,593","△ 8,132"
,,,95,089,2,11,1,05,,非常勤職員手当,647,628,19
,,,95,089,2,12,2,08,,職員旅費,"2,671","3,411",△ 740
,,,95,089,2,12,2,08,,監査旅費,"1,619","1,747",△ 128
,,,95,089,2,12,2,08,,心神喪失者等医療観察法入院決定執行旅費,"6,748","7,092",△ 344
,,,95,089,2,12,2,08,,委員等旅費,943,915,28
,,,95,089,2,12,3,09,,心神喪失者等医療観察法入院決定者移送費,"66,833","73,800","△ 6,967"
,都道府県労働局,,,,,,,,,,"97,895,631","97,554,998","340,633"
,,151,,,,,,,都道府県労働局共通費,,"89,132,791","88,390,762","742,029"
,,,95,083,2,11,1,02,,職員基本給,"54,932,644","54,928,437","4,207"
,,,95,083,2,11,1,03,,職員諸手当,"27,480,796","26,853,247","627,549"
,,,95,083,2,11,1,04,,超過勤務手当,"3,136,014","3,096,199","39,815"
,,,95,083,2,11,1,05,,委員手当,"35,288","35,606",△ 318
,,,95,083,2,11,1,05,,統計調査員手当,"89,944","91,672","△ 1,728"
,,,95,083,2,11,1,05,,短時間勤務職員給与,"1,358,019","1,319,347","38,672"
,,,95,089,2,11,1,05,,児童手当,"626,095","641,820","△ 15,725"
,,,95,083,2,12,9,06,,諸謝金,"11,602","12,857","△ 1,255"
,,,95,083,2,12,2,08,,職員旅費,"81,913","83,266","△ 1,353"
,,,95,083,2,12,2,08,,検定検査旅費,"10,114","8,952","1,162"
,,,95,083,2,12,2,08,,委員等旅費,"2,215","2,432",△ 217
,,,95,083,2,12,2,08,,参考人等旅費,21,21,0
,,,95,083,2,12,3,09,,庁費,"982,261","1,003,629","△ 21,368"
,,,95,083,2,12,3,09,,情報処理業務庁費,"6,196","9,656","△ 3,460"
,,,95,083,2,12,3,09,,厚生労働統計調査費,"11,411","11,430",△ 19
,,,95,083,2,12,3,09,,検定検査費,"36,155","37,002",△ 847
,,,95,083,2,12,3,09,,移転費,"143,735","66,484","77,251"
,,,95,083,2,12,3,09,,土地建物借料,"82,378","82,525",△ 147
,,,95,083,2,12,3,09,,各所修繕,"41,526","41,515",11
,,,95,083,2,12,3,09,,公共施設等維持管理運営費,"55,946","55,946",0
,,,95,199,2,13,3,09,,自動車重量税,"2,632","2,180",452
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,"5,886","6,539",△ 653
,,152,,,,,,,都道府県労働局施設費,,"198,546","197,294","1,252"
,,,95,083,1,20,2,08,,施設施工旅費,878,867,11
,,,95,083,1,20,3,09,,施設施工庁費,"21,917","21,019",898
,,,95,083,1,20,4,15,,施設整備費,"175,751","175,408",343
,,153,,,,,,,労働条件確保・改善対策費,,"651,697","684,749","△ 33,052"
,,,95,083,2,11,1,05,,委員手当,"204,226","207,711","△ 3,485"
,,,95,083,2,12,9,06,,諸謝金,"253,663","290,942","△ 37,279"
,,,95,083,2,12,2,08,,職員旅費,"11,972","12,746",△ 774
,,,95,083,2,12,2,08,,監督旅費,"59,200","60,087",△ 887
,,,95,083,2,12,2,08,,委員等旅費,"8,833","8,891",△ 58
,,,95,083,2,12,2,08,,参考人等旅費,"1,058","1,258",△ 200
,,,95,083,2,12,3,09,,庁費,"112,745","103,114","9,631"
,,155,,,,,,,個別労働紛争対策費,,"68,904","70,249","△ 1,345"
,,,95,083,2,11,1,05,,委員手当,"62,063","63,219","△ 1,156"
,,,95,083,2,12,9,06,,諸謝金,327,334,△ 7
,,,95,083,2,12,2,08,,職員旅費,"2,060","2,063",△ 3
,,,95,083,2,12,2,08,,委員等旅費,"3,562","3,597",△ 35
,,,95,083,2,12,3,09,,庁費,892,"1,036",△ 144
,,156,,,,,,,職業紹介事業等実施費,,"33,771","35,025","△ 1,254"
,,,95,083,2,12,2,08,,職員旅費,"14,692","15,840","△ 1,148"
,,,95,083,2,12,3,09,,庁費,"19,079","19,185",△ 106
,,157,,,,,,,高齢者等雇用安定・促進費,,"6,516,081","6,627,324","△ 111,243"
,,,95,083,2,12,9,06,,諸謝金,"2,483,022","2,492,499","△ 9,477"
,,,08,085,2,12,9,06,,障害者等雇用安定促進業務諸謝金,"2,543,165","2,614,881","△ 71,716"
,,,95,083,2,12,2,08,,職員旅費,"19,542","20,311",△ 769
,,,08,085,2,12,2,08,,障害者等雇用安定促進業務職員旅費,"13,033","13,938",△ 905
,,,95,083,2,12,2,08,,委員等旅費,"13,516","19,909","△ 6,393"
,,,08,085,2,12,2,08,,障害者等雇用安定促進業務委員等旅費,"20,551","24,034","△ 3,483"
,,,95,083,2,12,3,09,,庁費,"69,289","74,253","△ 4,964"
,,,95,083,2,12,3,09,,高齢者等雇用安定促進業務庁費,"602,495","599,137","3,358"
,,,08,085,2,12,3,09,,障害者等雇用安定促進業務庁費,"450,405","465,151","△ 14,746"
,,,95,083,2,12,3,09,,土地建物借料,"301,063","303,211","△ 2,148"
,,159,,,,,,,若年者等職業能力開発支援費,,"1,194,658","1,449,029","△ 254,371"
,,,95,083,2,12,9,06,,諸謝金,557,0,557
,,,95,083,2,12,2,08,,職員旅費,"2,151",416,"1,735"
,,,95,083,2,12,2,08,,委員等旅費,244,0,244
,,,95,083,2,12,3,09,,庁費,9,0,9
,,,08,085,2,12,5,14,,職業能力開発支援事業委託費,"1,191,697","1,448,613","△ 256,916"
,,158,,,,,,,男女均等雇用対策費,,"99,183","100,566","△ 1,383"
,,,95,083,2,11,1,05,,雇用均等行政特別協助員手当,"72,876","72,922",△ 46
,,,95,083,2,12,9,06,,諸謝金,95,95,0
,,,95,083,2,12,2,08,,職員旅費,"7,571","9,829","△ 2,258"
,,,95,083,2,12,2,08,,委員等旅費,542,542,0
,,,95,083,2,12,3,09,,庁費,"18,099","17,178",921
,中央労働委員会,,,,,,,,,,"1,475,636","1,480,849","△ 5,213"
,,161,,,,,,,中央労働委員会共通費,,"1,154,398","1,130,951","23,447"
,,,95,016,2,11,1,02,,職員基本給,"611,358","604,653","6,705"
,,,95,016,2,11,1,03,,職員諸手当,"328,720","306,823","21,897"
,,,95,016,2,11,1,04,,超過勤務手当,"75,248","75,918",△ 670
,,,95,016,2,11,1,05,,短時間勤務職員給与,"25,059","24,892",167
,,,95,089,2,11,1,05,,児童手当,"3,840","4,080",△ 240
,,,95,016,2,12,3,09,,庁費,"97,464","102,294","△ 4,830"
,,,95,016,2,12,3,09,,各所修繕,"12,709","12,291",418
,,162,,,,,,,労使関係等安定形成促進費,,"321,238","349,898","△ 28,660"
,,,95,016,2,11,1,05,,委員手当,"199,723","229,595","△ 29,872"
,,,95,016,2,12,9,06,,諸謝金,"1,677","1,803",△ 126
,,,95,016,2,12,2,08,,職員旅費,"7,046","7,693",△ 647
,,,95,016,2,12,2,08,,委員等旅費,"16,838","16,056",782
,,,95,016,2,12,2,08,,証人等旅費,975,"1,167",△ 192
,,,95,016,2,12,3,09,,庁費,"84,803","82,640","2,163"
