所管,組織,,,,,,,,                             項目,,"平成29年度
成立予算額(千円)",補正要求,,,"改平成29年度
予算額(千円)"
,,,65,061,2,40,6,22,,食料安定供給特別会計へ繰入,"51,535,988",0,"△ 44,315","△ 44,315","51,491,673"
,,014,,,,,,,農地集積・集約化等対策費,,"57,637,855","10,000,000",0,"10,000,000","67,637,855"
,,,65,061,1,82,5,16,,農地集積・集約化対策整備交付金,"23,562,000","9,850,000",0,"9,850,000","33,412,000"
,,,65,061,2,81,5,16,,農地集積・集約化対策推進交付金,0,"150,000",0,"150,000","150,000"
,,,95,061,2,12,9,06,,諸謝金外22目,"34,075,855",0,0,0,"34,075,855"
,,015,,,,,,,農業生産基盤整備推進費,,"8,135,440","138,000","△ 5,307,283","△ 5,169,283","2,966,157"
,,,95,061,2,12,3,09,,農業生産基盤整備推進管理費,"250,130",0,"△ 250,130","△ 250,130",0
,,,95,061,2,12,3,09,,土地建物借料,"22,254",0,"△ 22,254","△ 22,254",0
,,,95,061,2,12,5,14,,農業生産基盤整備推進調査等地方公共団体委託費,"601,000",0,"△ 1,000","△ 1,000","600,000"
,,,95,061,2,20,4,15,,農業生産基盤整備推進施設費,"4,693,399",0,"△ 4,693,399","△ 4,693,399",0
,,,95,061,1,82,5,16,,特殊自然災害対策整備費補助金,"150,000","138,000",0,"138,000","288,000"
,,,95,061,2,95,9,20,,農業生産基盤整備推進補償費,"340,500",0,"△ 340,500","△ 340,500",0
,,,95,061,2,12,9,06,,諸謝金外8目,"2,078,157",0,0,0,"2,078,157"
,,016,,,,,,,海岸事業費,,"2,961,541",0,0,0,"2,961,541"
,,017,,,,,,,農業生産基盤整備事業費,,"172,998,977","93,550,000",0,"93,550,000","266,548,977"
,,,46,052,1,20,4,00,,かんがい排水事業費,"48,283,971","17,000,000",0,"17,000,000","65,283,971"
,,,46,052,1,20,4,00,,農用地再編整備事業費,"2,786,966","4,404,000",0,"4,404,000","7,190,966"
,,,46,052,1,20,4,00,,地すべり対策事業費,"888,942","40,000",0,"40,000","928,942"
,,,46,052,1,20,4,00,,総合農地防災事業費,"13,600,098","2,000,000",0,"2,000,000","15,600,098"
,,,46,052,1,82,5,00,,農業競争力強化基盤整備事業費補助,"36,095,447","47,034,000",0,"47,034,000","83,129,447"
,,,46,052,1,82,5,00,,農村地域防災減災事業費補助,"49,607,913","23,072,000",0,"23,072,000","72,679,913"
,,,46,052,1,20,4,00,,国営造成施設管理費外5目,"21,735,640",0,0,0,"21,735,640"
,,018,,,,,,,農業生産基盤整備事業費食料安定供給特別会計へ繰入,,"15,261,000",0,"△ 67,911","△ 67,911","15,193,089"
,,,46,052,1,30,6,00,,食料安定供給特別会計へ繰入,"15,261,000",0,"△ 67,911","△ 67,911","15,193,089"
,,019,,,,,,,国産農産物生産・供給体制強化対策費,,"382,055,216","130,737,210",0,"130,737,210","512,792,426"
,,,65,061,2,40,5,16,,国産農産物生産・供給体制強化対策事業費補助金,"16,593,880","63,950,100",0,"63,950,100","80,543,980"
,,,65,061,1,92,5,16,,国産農産物生産・供給体制強化対策整備費補助金,0,"2,946,095",0,"2,946,095","2,946,095"
,,,65,061,2,81,5,16,,国産農産物生産・供給体制強化対策地方公共団体事業費補助金,"1,480,000","3,324,164",0,"3,324,164","4,804,164"
,,,65,061,1,82,5,16,,国産農産物生産・供給体制強化対策地方公共団体整備費補助金,"569,000","49,549,905",0,"49,549,905","50,118,905"
,,,65,061,2,40,5,16,,飼料自給率向上対策費補助金,"277,114","452,969",0,"452,969","730,083"
,,,65,061,2,40,5,16,,水田活用直接支払交付金,"315,000,000","4,963,517",0,"4,963,517","319,963,517"
,,,65,065,2,30,5,16,,農畜産業振興対策交付金,"24,308,793","5,550,460",0,"5,550,460","29,859,253"
,,,65,061,2,12,9,06,,諸謝金外11目,"23,826,429",0,0,0,"23,826,429"
,,020,,,,,,,牛肉等関税財源国産畜産物生産・供給体制強化対策費,,"37,994,576",0,0,0,"37,994,576"
,,021,,,,,,,独立行政法人農畜産業振興機構運営費,,"1,647,794",0,0,0,"1,647,794"
,,022,,,,,,,独立行政法人家畜改良センター運営費,,"7,337,792",0,0,0,"7,337,792"
,,023,,,,,,,独立行政法人家畜改良センター施設整備費,,"148,468",0,0,0,"148,468"
,,024,,,,,,,農林水産政策研究所,,"899,724",0,"△ 29,136","△ 29,136","870,588"
,,,13,061,2,20,1,02,,職員基本給,"422,203",0,"△ 16,444","△ 16,444","405,759"
,,,13,061,2,20,1,03,,職員諸手当,"222,776",0,"△ 6,768","△ 6,768","216,008"
,,,13,061,2,20,1,05,,短時間勤務職員給与,"6,028",0,"△ 3,124","△ 3,124","2,904"
,,,13,089,2,20,1,05,,児童手当,"5,670",0,"△ 2,800","△ 2,800","2,870"
,,,13,061,2,20,9,06,,諸謝金外11目,"243,047",0,0,0,"243,047"
,,025,,,,,,,先端技術活用生産・流通体制強化対策費,,"656,409",0,0,0,"656,409"
,,026,,,,,,,国立研究開発法人農業・食品産業技術総合研究機構運営費,,"1,749,435",0,0,0,"1,749,435"
,,027,,,,,,,国立研究開発法人農業・食品産業技術総合研究機構施設整備費,,"92,800",0,0,0,"92,800"
,,028,,,,,,,農業・食品産業強化対策費,,"20,174,124","10,000,000",0,"10,000,000","30,174,124"
,,,65,061,1,82,5,16,,農業・食品産業強化対策整備交付金,"20,174,124","10,000,000",0,"10,000,000","30,174,124"
,,029,,,,,,,農林水産業ロボット技術活用推進費,,"110,380",0,0,0,"110,380"
,,030,,,,,,,農林水産業気候変動・生物多様性保全等対策費,,"173,436",0,"△ 7,786","△ 7,786","165,650"
,,,95,061,2,12,5,14,,農林水産業気候変動・生物多様性保全等対策調査等委託費,"134,096",0,"△ 7,786","△ 7,786","126,310"
,,,95,061,2,12,9,06,,諸謝金外3目,"39,340",0,0,0,"39,340"
,,031,,,,,,,環境保全型農業生産対策費,,"2,585,686",0,0,0,"2,585,686"
,,032,,,,,,,農村地域資源維持・継承等対策費,,"74,720,582",0,0,0,"74,720,582"
,,033,,,,,,,農山漁村6次産業化対策費,,"3,555,049","203,000",0,"203,000","3,758,049"
,,,65,061,2,12,5,14,,農山漁村6次産業化対策調査等委託費,"13,785","41,804",0,"41,804","55,589"
,,,65,061,2,40,5,16,,農山漁村6次産業化対策事業費補助金,"1,060,296","161,196",0,"161,196","1,221,492"
,,,65,061,2,12,9,06,,諸謝金外7目,"2,480,968",0,0,0,"2,480,968"
,,034,,,,,,,都市農村交流等対策費,,"203,261",0,0,0,"203,261"
,,035,,,,,,,農山漁村活性化対策費,,"19,560,000","1,621,209",0,"1,621,209","21,181,209"
,,,95,061,1,82,5,16,,農山漁村活性化対策整備交付金,"10,698,000","925,044",0,"925,044","11,623,044"
,,,95,061,2,81,5,16,,農山漁村活性化対策推進交付金,"8,862,000","696,165",0,"696,165","9,558,165"
,,036,,,,,,,農山漁村地域整備事業費,,"83,226,000",0,0,0,"83,226,000"
,,037,,,,,,,農林水産統計調査費,,"3,402,238",0,"△ 24,370","△ 24,370","3,377,868"
,,,95,061,2,11,1,05,,統計調査員手当,"969,352",0,"△ 24,370","△ 24,370","944,982"
,,,95,061,2,12,9,06,,諸謝金外10目,"2,432,886",0,0,0,"2,432,886"
,,038,,,,,,,風水害等対策費,,"25,000","346,411",0,"346,411","371,411"
,,,95,061,2,82,5,16,,農林水産業共同利用施設災害復旧事業費補助金,"25,000","346,411",0,"346,411","371,411"
,,039,,,,,,,受託工事等実施費,,"2,628,508",0,0,0,"2,628,508"
,,040,,,,,,,海岸事業調査諸費,,"3,640",0,0,0,"3,640"
,,041,,,,,,,農業生産基盤整備事業調査諸費,,"1,150,766",0,0,0,"1,150,766"
,,042,,,,,,,農業施設災害復旧事業費,,"7,975,153","18,672,000",0,"18,672,000","26,647,153"
,,,49,053,1,82,5,00,,農業用施設災害復旧事業費補助,"4,047,000","11,409,000",0,"11,409,000","15,456,000"
,,,49,053,1,82,5,00,,農地災害復旧事業費補助,"2,335,000","6,979,000",0,"6,979,000","9,314,000"
,,,49,053,1,82,5,00,,海岸保全施設等災害復旧事業費補助,"47,000","284,000",0,"284,000","331,000"
,,,49,053,1,20,4,00,,農業用施設災害復旧費外2目,"1,546,153",0,0,0,"1,546,153"
,,043,,,,,,,農業施設災害関連事業費,,"157,584","286,000",0,"286,000","443,584"
,,,49,053,1,82,5,00,,農業用施設等災害関連事業費補助,"135,000","286,000",0,"286,000","421,000"
,,,49,053,1,20,4,00,,地すべり対策災害関連緊急事業費外1目,"22,584",0,0,0,"22,584"
,農林水産本省検査指導機関,,,,,,,,,,"15,493,195",0,"△ 135,008","△ 135,008","15,358,187"
,,051,,,,,,,農林水産本省検査指導所,,"15,123,598",0,"△ 135,008","△ 135,008","14,988,590"
,,,65,061,2,11,1,02,,職員基本給,"7,008,683",0,"△ 99,061","△ 99,061","6,909,622"
,,,65,061,2,11,1,05,,短時間勤務職員給与,"206,198",0,"△ 35,947","△ 35,947","170,251"
,,,65,061,2,12,9,06,,諸謝金外14目,"7,908,717",0,0,0,"7,908,717"
,,052,,,,,,,農林水産本省検査指導所施設費,,"369,597",0,0,0,"369,597"
,農林水産技術会議,,,,,,,,,,"67,546,872","7,000,000","△ 57,965","6,942,035","74,488,907"
,,061,,,,,,,農林水産技術会議共通費,,"2,304,028",0,"△ 57,889","△ 57,889","2,246,139"
,,,13,061,2,11,1,02,,職員基本給,"953,638",0,"△ 37,355","△ 37,355","916,283"
,,,13,061,2,11,1,03,,職員諸手当,"510,163",0,"△ 13,421","△ 13,421","496,742"
,,,13,061,2,11,1,05,,委員手当,"9,966",0,"△ 1,878","△ 1,878","8,088"
,,,13,061,2,11,1,05,,非常勤職員手当,"21,706",0,△ 65,△ 65,"21,641"
,,,13,061,2,11,1,05,,短時間勤務職員給与,"19,328",0,"△ 1,540","△ 1,540","17,788"
,,,13,089,2,11,1,05,,児童手当,"16,320",0,"△ 3,630","△ 3,630","12,690"
,,,13,061,2,12,9,06,,諸謝金外10目,"772,907",0,0,0,"772,907"
,,062,,,,,,,農林水産技術会議施設費,,"186,617",0,0,0,"186,617"
,,063,,,,,,,農林水産業研究開発・技術移転推進費,,"9,332,829",0,△ 76,△ 76,"9,332,753"
,,,13,061,2,12,5,14,,試験研究調査委託費,"7,631,209",0,△ 76,△ 76,"7,631,133"
,,,13,061,2,12,9,06,,諸謝金外9目,"1,701,620",0,0,0,"1,701,620"
,,064,,,,,,,国立研究開発法人農業・食品産業技術総合研究機構運営費,,"51,422,097","7,000,000",0,"7,000,000","58,422,097"
,,,13,061,2,30,5,16,,国立研究開発法人農業・食品産業技術総合研究機構農業技術研究業務勘定運営費交付金,"49,262,929","1,390,994",0,"1,390,994","50,653,923"
,,,13,061,2,30,5,16,,国立研究開発法人農業・食品産業技術総合研究機構基礎的研究業務勘定運営費交付金,"2,159,168","5,609,006",0,"5,609,006","7,768,174"
,,065,,,,,,,国立研究開発法人農業・食品産業技術総合研究機構施設整備費,,"624,741",0,0,0,"624,741"
,,066,,,,,,,国立研究開発法人国際農林水産業研究センター運営費,,"3,614,606",0,0,0,"3,614,606"
,,067,,,,,,,国立研究開発法人国際農林水産業研究センター施設整備費,,"61,954",0,0,0,"61,954"
,地方農政局,,,,,,,,,,"84,355,204",0,"△ 1,067,069","△ 1,067,069","83,288,135"
,,081,,,,,,,地方農政局,,"64,565,915",0,"△ 757,561","△ 757,561","63,808,354"
,,,95,061,2,11,1,02,,職員基本給,"36,983,311",0,"△ 651,945","△ 651,945","36,331,366"
,,,95,061,2,11,1,05,,短時間勤務職員給与,"1,048,904",0,"△ 56,566","△ 56,566","992,338"
,,,95,089,2,11,1,05,,児童手当,"347,030",0,"△ 49,050","△ 49,050","297,980"
,,,95,061,2,12,9,06,,諸謝金外14目,"26,186,670",0,0,0,"26,186,670"
,,082,,,,,,,地方農政局施設費,,"592,398",0,0,0,"592,398"
,,083,,,,,,,海岸事業工事諸費,,"323,819",0,"△ 10,102","△ 10,102","313,717"
,,,41,051,1,20,1,02,,職員基本給,"134,654",0,"△ 6,414","△ 6,414","128,240"
,,,41,051,1,20,1,03,,職員諸手当,"74,193",0,"△ 1,845","△ 1,845","72,348"
,,,41,089,1,20,1,05,,児童手当,"3,655",0,△ 295,△ 295,"3,360"
,,,41,051,1,20,5,16,,国家公務員共済組合負担金,"49,030",0,"△ 1,548","△ 1,548","47,482"
,,,41,051,1,20,2,08,,職員旅費外8目,"62,287",0,0,0,"62,287"
,,084,,,,,,,農業生産基盤整備事業工事諸費,,"18,855,257",0,"△ 299,406","△ 299,406","18,555,851"
,,,46,052,1,20,1,02,,職員基本給,"8,336,342",0,"△ 175,070","△ 175,070","8,161,272"
,,,46,052,1,20,1,03,,職員諸手当,"4,391,110",0,"△ 30,746","△ 30,746","4,360,364"
,,,46,052,1,20,1,05,,短時間勤務職員給与,"248,148",0,"△ 56,101","△ 56,101","192,047"
,,,46,089,1,20,1,05,,児童手当,"149,265",0,"△ 17,975","△ 17,975","131,290"
,,,46,052,1,20,5,16,,国家公務員共済組合負担金,"2,919,623",0,"△ 19,514","△ 19,514","2,900,109"
,,,46,052,1,20,9,06,,諸謝金外11目,"2,810,769",0,0,0,"2,810,769"
,,085,,,,,,,農業施設災害復旧事業等工事諸費,,"17,815",0,0,0,"17,815"
,北海道農政事務所,,,,,,,,,,"4,719,774",0,"△ 148,242","△ 148,242","4,571,532"
,,091,,,,,,,北海道農政事務所,,"4,719,774",0,"△ 148,242","△ 148,242","4,571,532"
,,,95,061,2,11,1,02,,職員基本給,"2,566,052",0,"△ 109,413","△ 109,413","2,456,639"
,,,95,061,2,11,1,03,,職員諸手当,"1,429,485",0,"△ 24,473","△ 24,473","1,405,012"
,,,95,061,2,11,1,05,,短時間勤務職員給与,"69,260",0,"△ 9,791","△ 9,791","59,469"
,,,95,089,2,11,1,05,,児童手当,"21,010",0,"△ 4,565","△ 4,565","16,445"
,,,95,061,2,12,9,06,,諸謝金外10目,"633,967",0,0,0,"633,967"
,林野庁,,,,,,,,,,"281,489,696","82,319,000","△ 1,983,906","80,335,094","361,824,790"
,,101,,,,,,,林野庁共通費,,"33,952,799",0,"△ 377,684","△ 377,684","33,575,115"
,,,95,061,2,11,1,02,,職員基本給,"13,119,799",0,"△ 224,761","△ 224,761","12,895,038"
,,,95,061,2,11,1,05,,非常勤職員手当,"576,889",0,"△ 14,358","△ 14,358","562,531"
,,,95,061,2,11,1,05,,短時間勤務職員給与,"654,354",0,"△ 138,565","△ 138,565","515,789"
,,,95,061,2,12,9,06,,諸謝金外20目,"19,601,757",0,0,0,"19,601,757"
,,102,,,,,,,林野庁施設費,,"1,062,335",0,0,0,"1,062,335"
,,103,,,,,,,国立研究開発法人森林研究・整備機構運営費,,"10,155,381",0,0,0,"10,155,381"
,,104,,,,,,,国立研究開発法人森林研究・整備機構施設整備費,,"219,240",0,0,0,"219,240"
,,105,,,,,,,森林整備・保全費,,"6,746,489",0,"△ 17,302","△ 17,302","6,729,187"
,,,95,061,2,12,5,14,,森林整備・保全調査等委託費,"53,624",0,"△ 4,824","△ 4,824","48,800"
,,,95,061,2,40,5,16,,森林整備活性化資金利子補給金,"14,854",0,"△ 12,478","△ 12,478","2,376"
,,,95,061,2,12,9,06,,諸謝金外28目,"6,678,011",0,0,0,"6,678,011"
,,106,,,,,,,国有林野産物等売払及管理処分業務費,,"17,880,715",0,0,0,"17,880,715"
,,107,,,,,,,治山事業費,,"46,970,028","16,699,000",0,"16,699,000","63,669,028"
,,,41,051,1,20,4,00,,治山事業費,"11,071,655","1,150,000",0,"1,150,000","12,221,655"
,,,41,051,1,20,4,00,,国有林野内治山事業費,"12,933,780","6,438,000",0,"6,438,000","19,371,780"
,,,41,051,1,82,5,00,,治山事業費補助,"20,875,796","9,111,000",0,"9,111,000","29,986,796"
,,,41,051,1,20,4,00,,営繕宿舎費外2目,"2,088,797",0,0,0,"2,088,797"
,,108,,,,,,,森林整備事業費,,"105,395,837","11,398,000",0,"11,398,000","116,793,837"
,,,46,052,1,20,4,00,,森林環境保全整備事業費,"57,601,787","4,029,000",0,"4,029,000","61,630,787"
,,,46,052,1,82,5,00,,森林環境保全整備事業費補助,"21,864,000","5,504,000",0,"5,504,000","27,368,000"
,,,46,052,1,30,5,00,,水源林造成事業費補助,"14,071,000","1,865,000",0,"1,865,000","15,936,000"
,,,46,052,1,20,4,00,,森林居住環境整備事業費外4目,"11,859,050",0,0,0,"11,859,050"
,,109,,,,,,,借入金利子国有林野事業債務管理特別会計へ繰入,,"4,803,511",0,"△ 1,358,498","△ 1,358,498","3,445,013"
,,,95,061,2,30,6,22,,国有林野事業債務管理特別会計へ繰入,"4,803,511",0,"△ 1,358,498","△ 1,358,498","3,445,013"
,,110,,,,,,,国有林野事業収入財源借入金債務処理費国有林野事業債務管理特別会計へ繰入,,"14,950,209",0,0,0,"14,950,209"
,,111,,,,,,,林業振興対策費,,"6,689,308",0,0,0,"6,689,308"
,,112,,,,,,,林産物供給等振興対策費,,"1,951,638","150,000","△ 104,889","45,111","1,996,749"
,,,95,061,2,12,5,14,,林産物供給等振興調査等委託費,"263,774","150,000",0,"150,000","413,774"
,,,95,061,2,40,5,16,,林産物供給等振興事業費補助金,"1,364,360",0,"△ 104,889","△ 104,889","1,259,471"
,,,95,061,2,12,9,06,,諸謝金外4目,"323,504",0,0,0,"323,504"
,,113,,,,,,,森林整備・林業等振興対策費,,"6,991,071","34,000,000",0,"34,000,000","40,991,071"
,,,95,061,2,12,3,09,,国有林野森林整備・林業等振興管理費,0,"500,000",0,"500,000","500,000"
,,,95,061,2,40,5,16,,森林整備・林業等振興事業費補助金,0,"1,133,000",0,"1,133,000","1,133,000"
,,,95,061,1,82,5,16,,森林整備・林業等振興整備交付金,"6,633,278","32,367,000",0,"32,367,000","39,000,278"
,,,95,061,2,81,5,16,,森林整備・林業等振興推進交付金,"357,793",0,0,0,"357,793"
,,114,,,,,,,治山事業工事諸費,,"5,684,972",0,"△ 103,971","△ 103,971","5,581,001"
,,,41,051,1,20,1,02,,職員基本給,"2,579,447",0,"△ 73,909","△ 73,909","2,505,538"
,,,41,051,1,20,1,03,,職員諸手当,"1,250,323",0,"△ 21,782","△ 21,782","1,228,541"
,,,41,089,1,20,1,05,,児童手当,"46,520",0,△ 55,△ 55,"46,465"
,,,41,051,1,20,5,16,,国家公務員共済組合負担金,"1,229,365",0,"△ 8,225","△ 8,225","1,221,140"
,,,41,051,1,20,2,08,,職員旅費外6目,"579,317",0,0,0,"579,317"
,,115,,,,,,,森林整備事業工事諸費,,"8,062,163",0,"△ 21,562","△ 21,562","8,040,601"
,,,46,052,1,20,1,02,,職員基本給,"3,032,482",0,"△ 21,562","△ 21,562","3,010,920"
,,,46,052,1,20,2,08,,職員旅費外12目,"5,029,681",0,0,0,"5,029,681"
,,116,,,,,,,山林施設災害復旧事業費,,"5,354,461","13,579,000",0,"13,579,000","18,933,461"
,,,49,053,1,20,4,00,,治山施設災害復旧費,"846,908","929,000",0,"929,000","1,775,908"
,,,49,053,1,20,4,00,,林道施設等災害復旧事業費,"1,255,553","2,613,000",0,"2,613,000","3,868,553"
,,,49,053,1,82,5,00,,林道施設災害復旧事業費補助,"2,432,000","9,617,000",0,"9,617,000","12,049,000"
,,,49,053,1,82,5,00,,治山施設災害復旧事業費補助,"820,000","420,000",0,"420,000","1,240,000"
,,117,,,,,,,山林施設災害関連事業費,,"4,560,892","6,493,000",0,"6,493,000","11,053,892"
,,,49,053,1,20,4,00,,山林施設等災害関連事業費,"2,374,892","1,529,000",0,"1,529,000","3,903,892"
,,,49,053,1,82,5,00,,山林施設等災害関連事業費補助,"1,819,000","4,964,000",0,"4,964,000","6,783,000"
,,,49,053,1,82,5,00,,後進地域特例法適用団体補助率差額,"367,000",0,0,0,"367,000"
,,118,,,,,,,山林施設災害復旧事業等工事諸費,,"58,647",0,0,0,"58,647"
,水産庁,,,,,,,,,,"138,691,561","49,764,456","△ 245,948","49,518,508","188,210,069"
,,131,,,,,,,水産庁共通費,,"7,830,829",0,"△ 91,586","△ 91,586","7,739,243"
,,,95,061,2,11,1,02,,職員基本給,"4,312,053",0,"△ 37,312","△ 37,312","4,274,741"
,,,95,061,2,11,1,03,,職員諸手当,"2,232,540",0,"△ 16,797","△ 16,797","2,215,743"
,,,95,061,2,11,1,05,,委員手当,"8,987",0,"△ 1,127","△ 1,127","7,860"
,,,95,061,2,11,1,05,,非常勤職員手当,"10,164",0,△ 6,△ 6,"10,158"
,,,95,061,2,11,1,05,,短時間勤務職員給与,"95,064",0,"△ 28,549","△ 28,549","66,515"
,,,95,089,2,11,1,05,,児童手当,"57,805",0,"△ 7,795","△ 7,795","50,010"
,,,95,061,2,12,9,06,,諸謝金外11目,"1,114,216",0,0,0,"1,114,216"
,,132,,,,,,,水産庁施設費,,"24,301",0,0,0,"24,301"
,,133,,,,,,,食料安全保障確立対策費,,"560,677",0,0,0,"560,677"
,,134,,,,,,,国立研究開発法人水産研究・教育機構運営費,,"17,212,898",0,0,0,"17,212,898"
,,135,,,,,,,国立研究開発法人水産研究・教育機構施設整備費,,"410,824",0,0,0,"410,824"
,,136,,,,,,,国立研究開発法人水産研究・教育機構船舶建造費,,"1,929,082",0,0,0,"1,929,082"
,,137,,,,,,,水産資源回復対策費,,"25,668,650",0,"△ 1,534","△ 1,534","25,667,116"
,,,65,061,2,11,1,05,,非常勤職員手当,"126,370",0,△ 5,△ 5,"126,365"
,,,65,061,2,12,5,14,,水産資源回復対策調査等委託費,"1,140,687",0,"△ 1,529","△ 1,529","1,139,158"
,,,65,061,2,12,9,06,,諸謝金外20目,"24,401,593",0,0,0,"24,401,593"
,,138,,,,,,,船舶建造費,,"322,956","3,999,956",0,"3,999,956","4,322,912"
,,,95,061,1,20,2,08,,船舶建造旅費,806,"2,700",0,"2,700","3,506"
,,,95,061,1,20,3,09,,船舶建造庁費,320,336,0,336,656
,,,95,061,1,20,4,15,,船舶建造費,"321,830","3,996,920",0,"3,996,920","4,318,750"
,,139,,,,,,,漁業経営安定対策費,,"22,518,099","33,557,500","△ 134,170","33,423,330","55,941,429"
,,,65,061,2,40,5,16,,漁業経営安定対策事業費補助金,"20,783,599","30,370,500",0,"30,370,500","51,154,099"
,,,65,061,2,40,5,16,,漁業経営維持安定資金利子補給等補助金,"304,811",0,"△ 49,496","△ 49,496","255,315"
,,,65,061,2,40,5,16,,中小漁業関連資金融通円滑化事業費補助金,"255,926",0,"△ 84,674","△ 84,674","171,252"
,,,65,061,1,82,5,16,,漁業経営安定対策地方公共団体整備費補助金,0,"3,187,000",0,"3,187,000","3,187,000"
,,,65,061,2,12,9,06,,諸謝金外10目,"1,173,763",0,0,0,"1,173,763"
,,140,,,,,,,保険料国庫負担金等食料安定供給特別会計へ繰入,,"16,976,092",0,"△ 17,378","△ 17,378","16,958,714"
,,,65,061,2,40,6,22,,食料安定供給特別会計へ繰入,"16,976,092",0,"△ 17,378","△ 17,378","16,958,714"
,,141,,,,,,,漁村振興対策費,,"6,719,705","3,100,000","△ 1,280","3,098,720","9,818,425"
,,,65,061,2,12,5,14,,水産物加工・流通等対策調査等委託費,"147,368",0,"△ 1,280","△ 1,280","146,088"
,,,65,061,1,92,5,16,,水産物加工・流通等対策整備費補助金,0,"1,000,000",0,"1,000,000","1,000,000"
,,,65,061,1,82,5,16,,水産物加工・流通等対策地方公共団体整備費補助金,0,"2,100,000",0,"2,100,000","2,100,000"
,,,65,061,2,12,9,06,,諸謝金外9目,"6,572,337",0,0,0,"6,572,337"
,,142,,,,,,,海岸事業費,,"698,858","200,000",0,"200,000","898,858"
,,,41,051,1,82,5,00,,海岸保全施設整備事業費補助,"640,658","200,000",0,"200,000","840,658"
,,,41,051,1,20,4,00,,海岸事業調査費外1目,"58,200",0,0,0,"58,200"
,,143,,,,,,,水産基盤整備費,,"31,246,762","6,165,000",0,"6,165,000","37,411,762"
,,,46,052,1,82,5,00,,水産物供給基盤整備事業費補助,"18,805,000","5,681,000",0,"5,681,000","24,486,000"
,,,46,052,1,82,5,00,,水産資源環境整備事業費補助,"7,395,000","484,000",0,"484,000","7,879,000"
,,,46,052,1,20,4,00,,特定漁港漁場整備費外3目,"5,046,762",0,0,0,"5,046,762"
,,144,,,,,,,水産業強化対策費,,"5,400,000",0,0,0,"5,400,000"
,,145,,,,,,,海岸事業調査諸費,,"5,142",0,0,0,"5,142"
,,146,,,,,,,水産基盤整備事業工事諸費,,"55,238",0,0,0,"55,238"
,,147,,,,,,,漁港施設災害復旧事業費,,"1,092,448","2,694,000",0,"2,694,000","3,786,448"
,,,49,053,1,20,4,00,,漁港災害復旧費,"80,448",0,0,0,"80,448"
,,,49,053,1,82,5,00,,漁港施設災害復旧事業費補助,"1,012,000","2,694,000",0,"2,694,000","3,706,000"
,,148,,,,,,,漁港施設災害関連事業費,,"19,000","48,000",0,"48,000","67,000"
,,,49,053,1,82,5,00,,漁港施設災害関連事業費補助,"18,000","48,000",0,"48,000","66,000"
,,,49,053,1,82,5,00,,後進地域特例法適用団体補助率差額,"1,000",0,0,0,"1,000"
経済産業省,経済産業本省,,,,,,,,,,"221,739,851","45,065,132","△ 1,910,274","43,154,858","264,894,709"
,,001,,,,,,,経済産業本省共通費,,"46,433,836",0,"△ 1,113,819","△ 1,113,819","45,320,017"
,,,95,016,2,11,1,02,,職員基本給,"12,507,679",0,"△ 149,354","△ 149,354","12,358,325"
,,,95,016,2,11,1,05,,非常勤職員手当,"399,702",0,"△ 28,117","△ 28,117","371,585"
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"300,334",0,"△ 97,055","△ 97,055","203,279"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"260,606",0,"△ 37,406","△ 37,406","223,200"
,,,95,016,2,15,1,05,,公務災害補償費,"173,112",0,"△ 14,058","△ 14,058","159,054"
,,,95,016,2,11,1,05,,退職手当,"6,021,922",0,"△ 525,350","△ 525,350","5,496,572"
,,,95,016,2,12,2,08,,外国留学旅費,"197,069",0,"△ 8,000","△ 8,000","189,069"
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"8,223,767",0,"△ 254,479","△ 254,479","7,969,288"
,,,95,016,2,12,9,06,,諸謝金外25目,"18,349,645",0,0,0,"18,349,645"
,,002,,,,,,,経済産業本省施設費,,"1,412,730",0,0,0,"1,412,730"
,,003,,,,,,,産業・事業新陳代謝促進費,,"637,323","3,349,065","△ 1,929","3,347,136","3,984,459"
,,,60,062,2,12,5,14,,中小企業新事業創出促進対策事業委託費,"345,202","299,727",0,"299,727","644,929"
,,,95,062,2,40,5,16,,株式会社日本政策金融公庫補助金,"101,585",0,"△ 1,929","△ 1,929","99,656"
,,,60,062,2,40,5,16,,中小企業新事業創出促進対策事業費補助金,0,"3,049,338",0,"3,049,338","3,049,338"
,,,60,062,2,12,5,14,,女性活躍推進基盤整備事業委託費外1目,"190,536",0,0,0,"190,536"
,,004,,,,,,,独立行政法人経済産業研究所運営費,,"1,415,045",0,0,0,"1,415,045"
,,005,,,,,,,技術革新促進・環境整備費,,"853,216","19,260,826",△ 170,"19,260,656","20,113,872"
,,,13,062,2,11,1,05,,非常勤職員手当,"2,520",0,△ 170,△ 170,"2,350"
,,,13,062,2,40,5,16,,産業技術実用化開発事業費補助金,0,"19,260,826",0,"19,260,826","19,260,826"
,,,13,062,2,12,9,06,,諸謝金外6目,"850,696",0,0,0,"850,696"
,,006,,,,,,,登録免許税納付確認等事務費特許特別会計へ繰入,,"17,278",0,0,0,"17,278"
,,007,,,,,,,国立研究開発法人産業技術総合研究所運営費,,"62,440,586",0,0,0,"62,440,586"
,,029,,,,,,,国立研究開発法人産業技術総合研究所施設整備費,,0,"5,999,528",0,"5,999,528","5,999,528"
