所管,組織,,,,,,,,,                        項目,平成30年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
,,,95,083,2,12,2,08,,委員等旅費,542,542,0
,,,95,083,2,12,3,09,,庁費,"14,511","18,099","△ 3,588"
,,155,,,,,,,個別労働紛争対策費,,"62,013","68,904","△ 6,891"
,,,95,083,2,11,1,05,,委員手当,"58,771","62,063","△ 3,292"
,,,95,083,2,12,9,06,,諸謝金,106,327,△ 221
,,,95,083,2,12,2,08,,職員旅費,"1,003","2,060","△ 1,057"
,,,95,083,2,12,2,08,,委員等旅費,"2,030","3,562","△ 1,532"
,,,95,083,2,12,3,09,,庁費,103,892,△ 789
,,156,,,,,,,職業紹介事業等実施費,,"35,687","33,771","1,916"
,,,95,083,2,12,2,08,,職員旅費,"16,663","14,692","1,971"
,,,95,083,2,12,3,09,,庁費,"19,024","19,079",△ 55
,,157,,,,,,,高齢者等雇用安定・促進費,,"5,563,861","6,516,081","△ 952,220"
,,,95,083,2,12,9,06,,諸謝金,"1,586,081","2,483,022","△ 896,941"
,,,08,085,2,12,9,06,,障害者等雇用安定促進業務諸謝金,"2,547,710","2,543,165","4,545"
,,,95,083,2,12,2,08,,職員旅費,"17,798","19,542","△ 1,744"
,,,08,085,2,12,2,08,,障害者等雇用安定促進業務職員旅費,"14,035","13,033","1,002"
,,,95,083,2,12,2,08,,委員等旅費,"7,525","13,516","△ 5,991"
,,,08,085,2,12,2,08,,障害者等雇用安定促進業務委員等旅費,"19,371","20,551","△ 1,180"
,,,95,083,2,12,3,09,,庁費,"39,695","69,289","△ 29,594"
,,,95,083,2,12,3,09,,高齢者等雇用安定促進業務庁費,"438,927","602,495","△ 163,568"
,,,08,085,2,12,3,09,,障害者等雇用安定促進業務庁費,"566,097","450,405","115,692"
,,,95,083,2,12,3,09,,土地建物借料,"326,622","301,063","25,559"
,,159,,,,,,,若年者等職業能力開発支援費,,"1,101,960","1,194,658","△ 92,698"
,,,95,083,2,12,9,06,,諸謝金,557,557,0
,,,95,083,2,12,2,08,,職員旅費,"2,625","2,151",474
,,,95,083,2,12,2,08,,委員等旅費,244,244,0
,,,95,083,2,12,3,09,,庁費,9,9,0
,,,08,085,2,12,5,14,,職業能力開発支援事業委託費,"1,098,525","1,191,697","△ 93,172"
,中央労働委員会,,,,,,,,,,"1,485,260","1,475,636","9,624"
,,161,,,,,,,中央労働委員会共通費,,"1,128,855","1,154,398","△ 25,543"
,,,95,016,2,11,1,02,,職員基本給,"593,030","611,358","△ 18,328"
,,,95,016,2,11,1,03,,職員諸手当,"322,575","328,720","△ 6,145"
,,,95,016,2,11,1,04,,超過勤務手当,"75,635","75,248",387
,,,95,016,2,11,1,05,,短時間勤務職員給与,"25,106","25,059",47
,,,95,089,2,11,1,05,,児童手当,"3,480","3,840",△ 360
,,,95,016,2,12,3,09,,庁費,"96,455","97,464","△ 1,009"
,,,95,016,2,12,3,09,,各所修繕,"12,574","12,709",△ 135
,,162,,,,,,,労使関係等安定形成促進費,,"356,405","321,238","35,167"
,,,95,016,2,11,1,05,,委員手当,"199,723","199,723",0
,,,95,016,2,12,9,06,,諸謝金,"1,677","1,677",0
,,,95,016,2,12,2,08,,職員旅費,"6,652","7,046",△ 394
,,,95,016,2,12,2,08,,委員等旅費,"15,764","16,838","△ 1,074"
,,,95,016,2,12,2,08,,証人等旅費,930,975,△ 45
,,,95,016,2,12,3,09,,庁費,"122,105","84,803","37,302"
,,,95,016,2,12,3,09,,公益事業等賃金調査費,"9,369","10,009",△ 640
,,,95,199,2,13,3,09,,自動車重量税,59,40,19
,,,95,016,2,95,9,19,,予納金,126,127,△ 1
農林水産省,農林水産本省,,,,,,,,,,"1,536,729,053","1,543,624,469","△ 6,895,416"
,,001,,,,,,,農林水産本省共通費,,"92,761,023","92,167,351","593,672"
,,,95,016,2,11,1,02,,職員基本給,"18,071,566","17,926,670","144,896"
,,,95,016,2,11,1,03,,職員諸手当,"9,746,173","9,459,714","286,459"
,,,95,016,2,11,1,04,,超過勤務手当,"3,490,461","3,419,955","70,506"
,,,95,016,2,11,1,05,,委員手当,"30,125","30,383",△ 258
,,,95,016,2,11,1,05,,非常勤職員手当,"150,361","138,345","12,016"
,,,95,016,2,11,1,05,,休職者給与,"496,144","497,895","△ 1,751"
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"516,508","515,865",643
,,,95,016,2,11,1,05,,短時間勤務職員給与,"283,752","261,850","21,902"
,,,95,016,2,15,1,05,,公務災害補償費,"398,935","392,203","6,732"
,,,95,016,2,11,1,05,,退職手当,"21,764,806","21,051,432","713,374"
,,,95,089,2,11,1,05,,児童手当,"215,400","220,080","△ 4,680"
,,,95,016,2,12,9,06,,諸謝金,"46,552","47,206",△ 654
,,,95,016,2,95,9,07,,褒賞品費,"8,761","8,761",0
,,,95,016,2,12,2,08,,職員旅費,"1,003,720","1,032,038","△ 28,318"
,,,95,016,2,12,2,08,,金融・世界経済首脳会合開催準備職員旅費,"1,088",0,"1,088"
,,,95,016,2,12,2,08,,農業協同組合等検査旅費,"82,121","82,121",0
,,,95,059,2,12,2,08,,災害検査旅費,"48,310","49,004",△ 694
,,,95,016,2,12,2,08,,外国留学旅費,"58,578","51,431","7,147"
,,,95,016,2,12,2,08,,赴任旅費,"608,252","608,252",0
,,,95,016,2,12,2,08,,委員等旅費,"73,213","69,868","3,345"
,,,95,016,2,12,3,09,,庁費,"3,172,588","3,156,163","16,425"
,,,95,016,2,12,3,09,,情報処理業務庁費,"2,815,505","2,404,996","410,509"
,,,95,016,2,12,3,09,,金融・世界経済首脳会合開催準備庁費,"65,602",0,"65,602"
,,,95,016,2,12,3,09,,国会図書館支部庁費,"7,599","7,599",0
,,,95,016,2,12,3,09,,農林水産政策調査費,"4,570","4,571",△ 1
,,,95,016,2,12,3,09,,通信専用料,"2,674","2,596",78
,,,95,016,2,12,3,09,,宿舎撤去費,"17,752","67,354","△ 49,602"
,,,95,016,2,12,3,09,,土地建物借料,"3,257","3,257",0
,,,95,016,2,12,3,09,,各所修繕,"146,452","141,967","4,485"
,,,95,199,2,13,3,09,,自動車重量税,965,875,90
,,,95,016,2,12,5,14,,農林水産政策調査等委託費,"122,000","122,000",0
,,,95,016,2,71,5,16,,農林水産調査研究普及費補助金,"39,000","39,000",0
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"22,035,399","23,088,075","△ 1,052,676"
,,,95,016,2,11,5,16,,基礎年金等国家公務員共済組合負担金,"6,357,035","6,399,149","△ 42,114"
,,,95,016,2,11,5,16,,育児休業手当金国家公務員共済組合負担金,"2,280",0,"2,280"
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,"35,713","34,842",871
,,,95,016,2,12,9,17,,交際費,"1,408","1,408",0
,,,95,016,2,95,9,18,,賠償償還及払戻金,"836,398","830,426","5,972"
,,002,,,,,,,農林水産本省施設費,,"533,944","312,772","221,172"
,,,95,016,1,20,2,08,,施設施工旅費,27,11,16
,,,95,016,1,20,3,09,,施設施工庁費,"11,225","11,291",△ 66
,,,95,016,1,20,4,15,,施設整備費,"522,692","301,470","221,222"
,,003,,,,,,,食品の安全・消費者の信頼確保対策費,,"1,482,977","1,418,462","64,515"
,,,65,061,2,12,9,06,,諸謝金,"6,330","7,404","△ 1,074"
,,,65,061,2,12,2,08,,職員旅費,"200,665","236,077","△ 35,412"
,,,65,061,2,12,2,08,,委員等旅費,"7,160","7,951",△ 791
,,,65,061,2,12,2,08,,外国人招へい旅費,"3,771","4,190",△ 419
,,,65,061,2,12,3,09,,庁費,"402,949","397,744","5,205"
,,,65,061,2,12,3,09,,情報処理業務庁費,"71,501","11,142","60,359"
,,,65,061,2,12,3,09,,通信専用料,519,576,△ 57
,,,65,061,2,12,3,09,,招へい外国人滞在費,"3,396","3,773",△ 377
,,,65,061,2,12,5,14,,食品の安全・消費者の信頼確保対策調査等委託費,"706,815","665,443","41,372"
,,,65,061,2,12,5,14,,食品の安全・消費者の信頼確保対策調査等地方公共団体委託費,"2,357","2,819",△ 462
,,,65,061,2,40,5,16,,食品の安全・消費者の信頼確保対策事業費補助金,"77,514","81,343","△ 3,829"
,,004,,,,,,,独立行政法人農林水産消費安全技術センター運営費,,"6,641,428","6,602,873","38,555"
,,,65,061,2,30,5,16,,独立行政法人農林水産消費安全技術センター運営費交付金,"6,641,428","6,602,873","38,555"
,,006,,,,,,,国産農産物消費拡大対策費,,"570,335","1,784,259","△ 1,213,924"
,,,65,061,2,12,9,06,,諸謝金,"9,266","10,338","△ 1,072"
,,,65,061,2,95,9,07,,褒賞品費,545,545,0
,,,65,061,2,12,2,08,,職員旅費,"51,741","52,376",△ 635
,,,65,061,2,12,2,08,,委員等旅費,"3,845","3,907",△ 62
,,,65,061,2,12,3,09,,庁費,"50,646","50,769",△ 123
,,,65,061,2,12,5,14,,国産農産物消費拡大対策調査等委託費,"357,989","861,736","△ 503,747"
,,,65,061,2,40,5,16,,国産農産物消費拡大対策事業費補助金,"96,303","524,595","△ 428,292"
,,,65,061,2,81,5,16,,国産農産物消費拡大対策地方公共団体事業費補助金,0,"279,993","△ 279,993"
,,007,,,,,,,農林水産物・食品輸出促進対策費,,"4,720,729","3,799,166","921,563"
,,,65,061,2,12,9,06,,諸謝金,"3,522","3,522",0
,,,65,061,2,12,2,08,,職員旅費,"70,090","58,594","11,496"
,,,65,061,2,12,2,08,,委員等旅費,"8,469","8,455",14
,,,65,061,2,12,3,09,,庁費,"41,167","40,187",980
,,,65,061,2,12,3,09,,情報処理業務庁費,"131,529","205,000","△ 73,471"
,,,65,061,2,12,3,09,,農林水産物・食品輸出促進対策調査費,"1,931","1,931",0
,,,65,061,2,12,5,14,,農林水産物・食品輸出促進対策調査等委託費,"654,346","347,764","306,582"
,,,65,061,2,40,5,16,,農林水産物・食品輸出促進対策事業費補助金,"3,809,675","3,133,713","675,962"
,,008,,,,,,,食料安全保障確立対策費,,"20,991,397","20,710,872","280,525"
,,,65,061,2,12,9,06,,諸謝金,"6,296","6,344",△ 48
,,,65,061,2,12,9,06,,政府開発援助諸謝金,147,147,0
,,,65,061,2,12,2,08,,職員旅費,"170,556","169,668",888
,,,65,061,2,12,2,08,,政府開発援助職員旅費,"10,803","10,803",0
,,,65,061,2,12,2,08,,委員等旅費,"10,335","10,347",△ 12
,,,65,061,2,12,2,08,,政府開発援助委員等旅費,"1,041","1,041",0
,,,65,061,2,12,2,08,,外国人招へい旅費,"8,456","5,284","3,172"
,,,65,061,2,12,3,09,,庁費,"147,427","150,009","△ 2,582"
,,,65,061,2,12,3,09,,政府開発援助庁費,"8,594","8,594",0
,,,65,061,2,12,3,09,,食料安全保障確立対策調査費,"137,672","157,715","△ 20,043"
,,,65,061,2,12,3,09,,招へい外国人滞在費,"6,371","3,959","2,412"
,,,65,061,2,12,5,14,,食料安全保障確立対策調査等委託費,"720,520","947,131","△ 226,611"
,,,65,061,2,12,5,14,,政府開発援助食料安全保障確立対策調査等委託費,"139,660","145,051","△ 5,391"
,,,65,061,2,40,5,16,,政府開発援助食料安全保障確立対策事業費補助金,"204,626","211,266","△ 6,640"
,,,65,061,2,40,5,16,,食料安全保障確立対策事業費補助金,"2,191,422","1,924,261","267,161"
,,,65,061,2,71,5,16,,緊急食糧支援事業費補助金,"9,107,473","9,057,223","50,250"
,,,65,061,2,81,5,16,,家畜伝染病予防費負担金,"2,007,714","2,308,339","△ 300,625"
,,,65,061,2,81,5,16,,食料安全保障確立対策推進交付金,"1,959,001","1,847,883","111,118"
,,,65,061,1,82,5,16,,食料安全保障確立対策整備交付金,"78,623","62,520","16,103"
,,,65,061,2,81,5,16,,植物防疫事業交付金,"290,470","290,470",0
,,,65,061,2,40,5,16,,患畜処理手当等交付金,"1,223,286","922,661","300,625"
,,,65,061,2,72,5,16,,国際捕鯨委員会等分担金,"655,122","640,846","14,276"
,,,65,061,2,72,5,16,,国際連合食糧農業機関等拠出金,"262,848","263,735",△ 887
,,,65,061,2,72,5,16,,政府開発援助国際連合食糧農業機関等拠出金,"1,642,934","1,565,575","77,359"
,,009,,,,,,,食料安全保障確立対策費食料安定供給特別会計へ繰入,,"86,300,000","77,000,000","9,300,000"
,,,65,061,2,30,6,22,,食料安定供給特別会計へ繰入,"86,300,000","77,000,000","9,300,000"
,,010,,,,,,,担い手育成・確保等対策費,,"238,272,963","287,119,303","△ 48,846,340"
,,,65,061,2,12,9,06,,諸謝金,"5,480","2,907","2,573"
,,,06,061,2,12,9,06,,農業者年金等実施謝金,127,127,0
,,,65,061,2,12,2,08,,職員旅費,"107,367","112,018","△ 4,651"
,,,06,061,2,12,2,08,,農業者年金等実施業務旅費,"1,156","1,308",△ 152
,,,65,061,2,12,2,08,,委員等旅費,"6,521","4,557","1,964"
,,,65,061,2,12,3,09,,庁費,"1,324,812","1,303,581","21,231"
,,,65,061,2,12,3,09,,情報処理業務庁費,"348,587","287,565","61,022"
,,,06,061,2,12,3,09,,農業者年金等実施業務庁費,"1,812","2,004",△ 192
,,,65,061,2,12,5,14,,担い手育成・確保等対策調査等委託費,"217,879","316,807","△ 98,928"
,,,65,061,2,12,5,14,,担い手育成・確保等対策調査等地方公共団体委託費,"7,333","7,819",△ 486
,,,65,061,2,81,5,16,,担い手育成・確保等対策地方公共団体事業費補助金,"10,535,093","10,358,682","176,411"
,,,65,061,2,71,5,16,,担い手育成・確保等対策事業費補助金,"24,027,854","20,705,283","3,322,571"
,,,95,061,2,40,5,16,,特例付加年金助成補助金,"1,106,106","1,130,390","△ 24,284"
,,,65,061,1,82,5,16,,担い手育成・確保等対策地方公共団体整備費補助金,"637,307","696,336","△ 59,029"
,,,06,081,2,71,5,16,,農林漁業団体職員共済組合年金給付費補助金,"171,325","738,623","△ 567,298"
,,,06,081,2,71,5,16,,農林漁業団体職員共済組合事務費補助金,"90,094","85,385","4,709"
,,,65,061,2,81,5,16,,被害農家営農資金利子補給等補助金,"5,043","5,078",△ 35
,,,65,061,2,40,5,16,,株式会社日本政策金融公庫補助金,"53,901","53,387",514
,,,65,061,2,71,5,16,,農業経営金融支援対策費補助金,"4,872,524","5,688,669","△ 816,145"
,,,06,061,2,71,5,16,,農業者年金給付費等負担金,"118,184,899","118,587,608","△ 402,709"
,,,65,061,2,40,5,16,,農業保険事業事務費負担金,"37,686,186","37,688,571","△ 2,385"
,,,65,061,2,40,5,16,,農業経営収入保険特約補填金造成費交付金,"21,780,365",0,"21,780,365"
,,,65,061,2,40,5,16,,経営所得安定対策交付金,0,"71,377,500","△ 71,377,500"
,,,65,061,2,40,5,16,,農業信用保険事業交付金,0,"253,651","△ 253,651"
,,,65,061,2,40,5,16,,株式会社日本政策金融公庫補給金,"16,970,698","17,209,327","△ 238,629"
,,,65,061,2,40,5,16,,農業近代化資金利子補給金,"2,494","3,120",△ 626
,,,65,061,1,95,9,24,,株式会社日本政策金融公庫出資金,"128,000","499,000","△ 371,000"
,,011,,,,,,,独立行政法人農業者年金基金運営費,,"3,352,029","3,143,828","208,201"
,,,95,061,2,40,5,16,,独立行政法人農業者年金基金農業者老齢年金等勘定運営費交付金,"1,298,630","1,205,695","92,935"
,,,95,061,2,40,5,16,,独立行政法人農業者年金基金特例付加年金勘定運営費交付金,"522,106","489,078","33,028"
,,,06,061,2,71,5,16,,独立行政法人農業者年金基金旧年金勘定運営費交付金,"1,483,302","1,417,480","65,822"
,,,06,061,2,30,5,16,,独立行政法人農業者年金基金農地売買貸借等勘定運営費交付金,"47,991","31,575","16,416"
,,012,,,,,,,農業経営安定事業費等食料安定供給特別会計へ繰入,,"83,003,176","88,801,161","△ 5,797,985"
,,,65,061,2,30,6,22,,食料安定供給特別会計へ繰入,"83,003,176","88,801,161","△ 5,797,985"
,,013,,,,,,,共済掛金国庫負担金等食料安定供給特別会計へ繰入,,"54,535,639","51,535,988","2,999,651"
,,,65,061,2,40,6,22,,食料安定供給特別会計へ繰入,"54,535,639","51,535,988","2,999,651"
,,014,,,,,,,農地集積・集約化等対策費,,"59,889,783","57,637,855","2,251,928"
,,,95,061,2,12,9,06,,諸謝金,"2,192","2,192",0
,,,65,061,2,12,9,06,,農地集積・集約化業務謝金,103,110,△ 7
,,,95,061,2,12,2,08,,職員旅費,"16,685","16,685",0
,,,65,061,2,12,2,08,,農地集積・集約化業務職員旅費,"28,713","32,774","△ 4,061"
,,,95,061,2,12,2,08,,委員等旅費,"1,380","1,380",0
,,,65,061,2,12,2,08,,農地集積・集約化業務委員等旅費,193,196,△ 3
,,,95,061,2,12,3,09,,庁費,"6,641","6,641",0
,,,65,061,2,12,3,09,,農地集積・集約化業務庁費,"34,087","38,027","△ 3,940"
,,,65,061,2,12,3,09,,情報処理業務庁費,"2,474","1,657",817
,,,95,061,2,12,3,09,,土地利用調整等調査費,"5,648","5,636",12
,,,65,061,2,12,3,09,,農地等価格鑑定料,"15,609","17,169","△ 1,560"
,,,65,061,2,12,5,14,,国有農地等管理処分委託費,"158,813","200,000","△ 41,187"
,,,65,061,2,94,4,15,,不動産購入費,"10,999","14,921","△ 3,922"
,,,65,061,2,71,5,16,,農地集積・集約化対策事業費補助金,"2,322,503","2,331,372","△ 8,869"
,,,65,061,2,81,5,16,,農地集積・集約化対策地方公共団体事業費補助金,"8,837,506","13,137,792","△ 4,300,286"
,,,95,061,2,40,5,16,,優良農地確保・有効利用対策事業費補助金,"3,256,000","3,740,000","△ 484,000"
,,,65,061,2,81,5,16,,都道府県農業委員会ネットワーク機構負担金,"513,773","513,773",0
,,,65,061,2,81,5,16,,農地調整費交付金,"71,875","77,290","△ 5,415"
,,,65,061,2,81,5,16,,国有農地等事務取扱交付金,"1,877,579","1,981,448","△ 103,869"
,,,65,061,2,81,5,16,,農業委員会交付金,"4,718,483","4,718,483",0
,,,65,061,2,81,5,16,,農地利用最適化交付金,"8,010,000","6,992,752","1,017,248"
,,,95,061,2,85,5,16,,荒廃農地発生防止・解消対策交付金,"159,527","230,557","△ 71,030"
,,,65,061,1,82,5,16,,農地集積・集約化対策整備交付金,"29,832,000","23,562,000","6,270,000"
,,,65,061,2,95,9,20,,幼齢林等補償費,"7,000","15,000","△ 8,000"
,,015,,,,,,,農業生産基盤整備推進費,,"22,337,947","8,135,440","14,202,507"
,,,95,061,2,12,9,06,,諸謝金,979,"3,943","△ 2,964"
,,,95,061,2,12,2,08,,職員旅費,"37,802","79,748","△ 41,946"
,,,95,061,2,12,2,08,,委員等旅費,"2,186","3,289","△ 1,103"
,,,95,061,2,12,3,09,,庁費,"24,941","47,816","△ 22,875"
,,,95,061,2,12,3,09,,農業農村整備等情報化推進調査費,"992,624","957,245","35,379"
,,,95,061,2,12,3,09,,土地利用調整等調査費,"46,078","46,078",0
,,,95,061,2,12,3,09,,農業生産基盤整備推進環境調査費,"63,337","540,000","△ 476,663"
,,,95,061,2,12,3,09,,農業生産基盤整備推進管理費,0,"250,130","△ 250,130"
,,,95,061,2,12,3,09,,土地建物借料,0,"22,254","△ 22,254"
,,,95,199,2,13,3,09,,自動車重量税,0,38,△ 38
,,,95,061,2,12,5,14,,農業生産基盤整備推進調査等委託費,"600,000",0,"600,000"
,,,95,061,2,12,5,14,,農業生産基盤整備推進調査等地方公共団体委託費,0,"601,000","△ 601,000"
,,,95,061,2,20,4,15,,農業生産基盤整備推進施設費,0,"4,693,399","△ 4,693,399"
,,,95,061,2,81,5,16,,農業生産基盤整備推進地方公共団体事業費補助金,"400,000","400,000",0
,,,95,061,1,82,5,16,,特殊自然災害対策整備費補助金,"150,000","150,000",0
,,,95,061,1,82,5,16,,農業水利施設保全管理整備交付金,"20,020,000",0,"20,020,000"
,,,95,061,2,95,9,20,,農業生産基盤整備推進補償費,0,"340,500","△ 340,500"
,,016,,,,,,,海岸事業費,,"2,883,775","2,961,541","△ 77,766"
,,,41,051,1,20,4,00,,海岸保全施設整備事業費,"2,862,929","2,947,537","△ 84,608"
,,,41,051,1,20,4,00,,営繕宿舎費,"15,846","9,004","6,842"
,,,41,051,1,20,4,00,,海岸事業調査費,"5,000","5,000",0
,,017,,,,,,,農業生産基盤整備事業費,,"184,902,418","172,998,977","11,903,441"
,,,46,052,1,20,4,00,,かんがい排水事業費,"47,109,213","48,283,971","△ 1,174,758"
,,,46,052,1,20,4,00,,国営造成施設管理費,"3,914,982","3,846,651","68,331"
,,,46,052,1,20,4,00,,農用地再編整備事業費,"3,616,391","2,786,966","829,425"
,,,46,052,1,20,4,00,,地すべり対策事業費,"758,797","888,942","△ 130,145"
,,,46,052,1,20,4,00,,総合農地防災事業費,"16,185,359","13,600,098","2,585,261"
,,,46,052,1,20,4,00,,営繕宿舎費,"1,107,864","1,308,668","△ 200,804"
,,,46,052,1,20,4,00,,農業生産基盤整備事業調査費,"442,195","442,195",0
,,,46,052,1,82,5,00,,諸土地改良事業費補助,"530,542","589,397","△ 58,855"
,,,46,052,1,82,5,00,,土地改良施設管理費補助,"8,138,477","8,093,729","44,748"
,,,46,052,1,82,5,00,,農業競争力強化基盤整備事業費補助,"42,603,256","36,095,447","6,507,809"
,,,46,052,1,82,5,00,,農村地域防災減災事業費補助,"51,136,342","49,607,913","1,528,429"
,,,46,052,1,82,5,00,,後進地域特例法適用団体等補助率差額,"9,359,000","7,455,000","1,904,000"
,,018,,,,,,,農業生産基盤整備事業費食料安定供給特別会計へ繰入,,"12,631,599","15,261,000","△ 2,629,401"
,,,46,052,1,30,6,00,,食料安定供給特別会計へ繰入,"12,631,599","15,261,000","△ 2,629,401"
,,019,,,,,,,国産農産物生産・供給体制強化対策費,,"396,135,438","382,055,216","14,080,222"
,,,65,061,2,12,9,06,,諸謝金,"17,220","15,862","1,358"
,,,65,061,2,12,2,08,,職員旅費,"133,233","113,775","19,458"
,,,65,061,2,12,2,08,,委員等旅費,"20,565","16,315","4,250"
,,,65,061,2,12,3,09,,庁費,"195,685","189,580","6,105"
,,,65,061,2,12,3,09,,情報処理業務庁費,102,102,0
,,,65,061,2,12,3,09,,生産振興調査費,"7,127","7,094",33
,,,65,061,2,12,5,14,,国産農産物生産・供給体制強化対策調査等委託費,"267,724",0,"267,724"
,,,65,061,2,40,5,16,,国産農産物生産・供給体制強化対策事業費補助金,"13,759,594","16,593,880","△ 2,834,286"
,,,65,061,2,30,5,16,,野菜価格安定対策費補助金,"2,115,449","201,725","1,913,724"
,,,65,061,2,81,5,16,,国産農産物生産・供給体制強化対策地方公共団体事業費補助金,"650,000","1,480,000","△ 830,000"
,,,65,061,2,40,5,16,,さとうきび・でん粉原料用かんしょ生産者経営安定対策事業費補助金,"32,492","33,017",△ 525
,,,65,061,2,40,5,16,,飼料自給率向上対策費補助金,"226,005","277,114","△ 51,109"
,,,65,061,2,40,5,16,,鶏卵価格安定対策費補助金,"4,861,854","4,861,854",0
,,,65,061,1,82,5,16,,国産農産物生産・供給体制強化対策地方公共団体整備費補助金,0,"569,000","△ 569,000"
,,,65,061,2,40,5,16,,水田活用直接支払交付金,"330,400,000","315,000,000","15,400,000"
,,,65,065,2,30,5,16,,甘味資源作物・国内産糖調整交付金,"9,448,770","9,056,626","392,144"
,,,65,061,2,81,5,16,,協同農業普及事業交付金,"2,408,502","2,408,502",0
,,,65,061,2,81,5,16,,農業生産工程管理推進事業交付金,"360,346",0,"360,346"
,,,65,061,2,40,5,16,,持続的酪農経営支援事業交付金,"6,921,977","6,921,977",0
,,,65,065,2,30,5,16,,農畜産業振興対策交付金,"24,308,793","24,308,793",0
,,020,,,,,,,牛肉等関税財源国産畜産物生産・供給体制強化対策費,,"38,139,619","37,994,576","145,043"
,,,65,061,2,40,5,16,,牛肉等関税財源国産畜産物生産・供給体制強化対策費補助金,"363,675","229,590","134,085"
,,,65,061,2,40,5,16,,牛肉等関税財源飼料対策費補助金,"2,423,877","2,405,019","18,858"
,,,65,065,2,30,5,16,,牛肉等関税財源畜産業振興対策交付金,"35,280,967","35,280,967",0
,,,65,061,2,40,5,16,,牛肉等関税財源飼料対策費交付金,"71,100","79,000","△ 7,900"
,,021,,,,,,,独立行政法人農畜産業振興機構運営費,,"2,367,133","1,647,794","719,339"
,,,65,065,2,30,5,16,,独立行政法人農畜産業振興機構野菜勘定運営費交付金,"357,098",0,"357,098"
,,,65,065,2,30,5,16,,独立行政法人農畜産業振興機構砂糖勘定運営費交付金,"852,084","778,510","73,574"
,,,65,065,2,30,5,16,,独立行政法人農畜産業振興機構でん粉勘定運営費交付金,"310,761","290,695","20,066"
,,,65,065,2,30,5,16,,独立行政法人農畜産業振興機構畜産勘定運営費交付金,"793,004","542,509","250,495"
,,,65,065,2,30,5,16,,独立行政法人農畜産業振興機構肉用子牛勘定運営費交付金,"54,186","36,080","18,106"
,,022,,,,,,,独立行政法人家畜改良センター運営費,,"7,109,470","7,337,792","△ 228,322"
,,,65,061,2,30,5,16,,独立行政法人家畜改良センター運営費交付金,"7,109,470","7,337,792","△ 228,322"
,,023,,,,,,,独立行政法人家畜改良センター施設整備費,,"148,468","148,468",0
,,,65,061,1,30,5,16,,独立行政法人家畜改良センター施設整備費補助金,"148,468","148,468",0
,,024,,,,,,,農林水産政策研究所,,"927,732","899,724","28,008"
,,,13,061,2,20,1,02,,職員基本給,"435,950","422,203","13,747"
,,,13,061,2,20,1,03,,職員諸手当,"237,770","222,776","14,994"
,,,13,061,2,20,1,04,,超過勤務手当,"10,818","10,646",172
,,,13,061,2,20,1,05,,短時間勤務職員給与,"5,998","6,028",△ 30
,,,13,089,2,20,1,05,,児童手当,"4,920","5,670",△ 750
,,,13,061,2,20,9,06,,諸謝金,"2,208","2,208",0
,,,13,061,2,20,2,08,,職員旅費,"20,450","21,932","△ 1,482"
,,,13,061,2,20,2,08,,受託研究等旅費,211,211,0
,,,13,061,2,20,2,08,,委員等旅費,"3,442","3,442",0
,,,13,061,2,20,2,08,,外国研究者招へい旅費,"1,979","1,979",0
,,,13,061,2,20,3,09,,庁費,"90,618","81,209","9,409"
,,,13,061,2,20,3,09,,国会図書館支部庁費,"11,650","11,650",0
,,,13,061,2,20,3,09,,試験研究費,"53,717","55,119","△ 1,402"
,,,13,061,2,20,3,09,,受託研究等調査費,115,115,0
,,,13,061,2,20,3,09,,招へい外国人滞在費,"1,336","1,336",0
,,,13,061,2,12,5,14,,農林水産政策研究調査委託費,"46,550","53,200","△ 6,650"
,,025,,,,,,,先端技術活用生産・流通体制強化対策費,,"452,091","656,409","△ 204,318"
,,,65,061,2,12,9,06,,諸謝金,411,411,0
,,,65,061,2,12,2,08,,職員旅費,"3,045","3,045",0
,,,65,061,2,12,2,08,,委員等旅費,"1,173","1,171",2
,,,65,061,2,12,3,09,,庁費,543,545,△ 2
,,,65,061,2,40,5,16,,先端技術活用生産・流通体制強化対策事業費補助金,"147,475","230,000","△ 82,525"
,,,65,061,2,81,5,16,,先端技術活用生産・流通体制強化対策地方公共団体事業費補助金,"299,444","221,237","78,207"
,,,65,061,1,82,5,16,,先端技術活用生産・流通体制強化対策地方公共団体整備費補助金,0,"200,000","△ 200,000"
,,026,,,,,,,国立研究開発法人農業・食品産業技術総合研究機構運営費,,"1,576,675","1,749,435","△ 172,760"
,,,65,061,2,30,5,16,,国立研究開発法人農業・食品産業技術総合研究機構農業機械化促進業務勘定運営費交付金,"1,576,675","1,749,435","△ 172,760"
,,027,,,,,,,国立研究開発法人農業・食品産業技術総合研究機構施設整備費,,"92,800","92,800",0
,,,65,061,1,30,5,16,,国立研究開発法人農業・食品産業技術総合研究機構施設整備費補助金,"92,800","92,800",0
,,028,,,,,,,農業・食品産業強化対策費,,"20,154,124","20,174,124","△ 20,000"
,,,65,061,1,82,5,16,,農業・食品産業強化対策整備交付金,"20,154,124","20,174,124","△ 20,000"
,,029,,,,,,,農林水産業ロボット技術活用推進費,,"99,342","110,380","△ 11,038"
