所管,組織,,,,,,,,                             項目,,"平成30年度
成立予算額(千円)",補正要求,,,"改平成30年度
予算額(千円)"
,,143,,,,,,,医師等国家試験実施費,,"517,976",0,0,0,"517,976"
,,144,,,,,,,麻薬・覚せい剤等対策費,,"524,883",0,0,0,"524,883"
,,145,,,,,,,医療観察等実施費,,"79,409",0,0,0,"79,409"
,都道府県労働局,,,,,,,,,,"95,846,015","122,337","△ 854,961","△ 732,624","95,113,391"
,,151,,,,,,,都道府県労働局共通費,,"88,115,952","122,337","△ 853,664","△ 731,327","87,384,625"
,,,95,083,2,11,1,02,,職員基本給,"53,705,603",0,"△ 421,118","△ 421,118","53,284,485"
,,,95,083,2,11,1,04,,超過勤務手当,"3,086,440",0,"△ 306,568","△ 306,568","2,779,872"
,,,95,083,2,11,1,05,,短時間勤務職員給与,"1,519,890",0,"△ 125,978","△ 125,978","1,393,912"
,,,95,083,2,12,3,09,,庁費,"970,610","2,538",0,"2,538","973,148"
,,,95,083,2,12,3,09,,各所修繕,"31,423","119,799",0,"119,799","151,222"
,,,95,083,2,12,9,06,,諸謝金外17目,"28,801,986",0,0,0,"28,801,986"
,,152,,,,,,,都道府県労働局施設費,,"197,684",0,0,0,"197,684"
,,153,,,,,,,労働条件確保・改善対策費,,"660,515",0,"△ 1,297","△ 1,297","659,218"
,,,95,083,2,11,1,05,,委員手当,"204,226",0,"△ 1,297","△ 1,297","202,929"
,,,95,083,2,12,9,06,,諸謝金外5目,"456,289",0,0,0,"456,289"
,,158,,,,,,,男女均等雇用対策費,,"108,343",0,0,0,"108,343"
,,155,,,,,,,個別労働紛争対策費,,"62,013",0,0,0,"62,013"
,,156,,,,,,,職業紹介事業等実施費,,"35,687",0,0,0,"35,687"
,,157,,,,,,,高齢者等雇用安定・促進費,,"5,563,861",0,0,0,"5,563,861"
,,159,,,,,,,若年者等職業能力開発支援費,,"1,101,960",0,0,0,"1,101,960"
,中央労働委員会,,,,,,,,,,"1,485,260",0,"△ 53,055","△ 53,055","1,432,205"
,,161,,,,,,,中央労働委員会共通費,,"1,128,855",0,"△ 43,607","△ 43,607","1,085,248"
,,,95,016,2,11,1,04,,超過勤務手当,"75,635",0,"△ 43,607","△ 43,607","32,028"
,,,95,016,2,12,3,09,,庁費外5目,"1,053,220",0,0,0,"1,053,220"
,,162,,,,,,,労使関係等安定形成促進費,,"356,405",0,"△ 9,448","△ 9,448","346,957"
,,,95,016,2,11,1,05,,委員手当,"199,723",0,"△ 9,448","△ 9,448","190,275"
,,,95,016,2,12,9,06,,諸謝金外7目,"156,682",0,0,0,"156,682"
農林水産省,農林水産本省,,,,,,,,,,"1,584,975,150","283,641,698","△ 26,455,390","257,186,308","1,842,161,458"
,,001,,,,,,,農林水産本省共通費,,"92,761,023",0,"△ 1,096,425","△ 1,096,425","91,664,598"
,,,95,016,2,11,1,02,,職員基本給,"18,071,566",0,"△ 173,008","△ 173,008","17,898,558"
,,,95,016,2,11,1,03,,職員諸手当,"9,746,173",0,"△ 116,794","△ 116,794","9,629,379"
,,,95,016,2,11,1,05,,非常勤職員手当,"150,361",0,"△ 28,104","△ 28,104","122,257"
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"516,508",0,"△ 155,932","△ 155,932","360,576"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"283,752",0,"△ 70,898","△ 70,898","212,854"
,,,95,016,2,15,1,05,,公務災害補償費,"398,935",0,"△ 6,726","△ 6,726","392,209"
,,,95,016,2,12,2,08,,外国留学旅費,"58,578",0,"△ 5,735","△ 5,735","52,843"
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"22,035,399",0,"△ 539,228","△ 539,228","21,496,171"
,,,95,016,2,12,9,06,,諸謝金外29目,"41,499,751",0,0,0,"41,499,751"
,,002,,,,,,,農林水産本省施設費,,"533,944","78,000",0,"78,000","611,944"
,,,95,016,1,20,4,15,,施設整備費,"522,692","78,000",0,"78,000","600,692"
,,,95,016,1,20,2,08,,施設施工旅費外1目,"11,252",0,0,0,"11,252"
,,003,,,,,,,食品の安全・消費者の信頼確保対策費,,"1,482,977",0,0,0,"1,482,977"
,,004,,,,,,,独立行政法人農林水産消費安全技術センター運営費,,"6,641,428",0,0,0,"6,641,428"
,,006,,,,,,,国産農産物消費拡大対策費,,"570,335",0,0,0,"570,335"
,,007,,,,,,,農林水産物・食品輸出促進対策費,,"4,720,729","8,308,498",0,"8,308,498","13,029,227"
,,,65,061,2,12,3,09,,庁費,"41,167","25,906",0,"25,906","67,073"
,,,65,061,2,12,5,14,,農林水産物・食品輸出促進対策調査等委託費,"654,346","947,223",0,"947,223","1,601,569"
,,,65,061,2,40,5,16,,農林水産物・食品輸出促進対策事業費補助金,"3,809,675","7,335,369",0,"7,335,369","11,145,044"
,,,65,061,2,12,9,06,,諸謝金外4目,"215,541",0,0,0,"215,541"
,,008,,,,,,,食料安全保障確立対策費,,"20,991,397",0,"△ 614,300","△ 614,300","20,377,097"
,,,65,061,2,71,5,16,,緊急食糧支援事業費補助金,"9,107,473",0,"△ 604,548","△ 604,548","8,502,925"
,,,65,061,2,72,5,16,,国際捕鯨委員会等分担金,"655,122",0,"△ 9,752","△ 9,752","645,370"
,,,65,061,2,12,9,06,,諸謝金外21目,"11,228,802",0,0,0,"11,228,802"
,,009,,,,,,,食料安全保障確立対策費食料安定供給特別会計へ繰入,,"86,300,000",0,0,0,"86,300,000"
,,010,,,,,,,担い手育成・確保等対策費,,"241,275,052","26,565,150","△ 1,961","26,563,189","267,838,241"
,,,65,061,2,81,5,16,,担い手育成・確保等対策地方公共団体事業費補助金,"13,187,182","26,565,150",0,"26,565,150","39,752,332"
,,,65,061,2,40,5,16,,株式会社日本政策金融公庫補助金,"53,901",0,"△ 1,961","△ 1,961","51,940"
,,,65,061,2,12,9,06,,諸謝金外22目,"228,033,969",0,0,0,"228,033,969"
,,011,,,,,,,独立行政法人農業者年金基金運営費,,"3,352,029",0,0,0,"3,352,029"
,,012,,,,,,,農業経営安定事業費等食料安定供給特別会計へ繰入,,"83,003,176",0,0,0,"83,003,176"
,,013,,,,,,,共済掛金国庫負担金等食料安定供給特別会計へ繰入,,"54,535,639",0,"△ 66,756","△ 66,756","54,468,883"
,,,65,061,2,40,6,22,,食料安定供給特別会計へ繰入,"54,535,639",0,"△ 66,756","△ 66,756","54,468,883"
,,014,,,,,,,農地集積・集約化等対策費,,"59,889,783","7,999,684",0,"7,999,684","67,889,467"
,,,65,061,1,82,5,16,,農地集積・集約化対策整備交付金,"29,832,000","7,849,684",0,"7,849,684","37,681,684"
,,,65,061,2,81,5,16,,農地集積・集約化対策推進交付金,0,"150,000",0,"150,000","150,000"
,,,95,061,2,12,9,06,,諸謝金外22目,"30,057,783",0,0,0,"30,057,783"
,,015,,,,,,,農業生産基盤整備推進費,,"22,337,947","210,000",0,"210,000","22,547,947"
,,,95,061,1,82,5,16,,特殊自然災害対策整備費補助金,"150,000","210,000",0,"210,000","360,000"
,,,95,061,2,12,9,06,,諸謝金外9目,"22,187,947",0,0,0,"22,187,947"
,,016,,,,,,,海岸事業費,,"2,883,775","500,000",0,"500,000","3,383,775"
,,,41,051,1,20,4,00,,海岸保全施設整備事業費,"2,862,929","500,000",0,"500,000","3,362,929"
,,,41,051,1,20,4,00,,営繕宿舎費外1目,"20,846",0,0,0,"20,846"
,,017,,,,,,,農業生産基盤整備事業費,,"184,902,418","90,336,000",0,"90,336,000","275,238,418"
,,,46,052,1,20,4,00,,かんがい排水事業費,"47,109,213","16,000,000",0,"16,000,000","63,109,213"
,,,46,052,1,20,4,00,,農用地再編整備事業費,"3,616,391","5,073,000",0,"5,073,000","8,689,391"
,,,46,052,1,20,4,00,,総合農地防災事業費,"16,185,359","5,572,000",0,"5,572,000","21,757,359"
,,,46,052,1,82,5,00,,農業競争力強化基盤整備事業費補助,"42,603,256","45,330,000",0,"45,330,000","87,933,256"
,,,46,052,1,82,5,00,,農村地域防災減災事業費補助,"51,136,342","18,361,000",0,"18,361,000","69,497,342"
,,,46,052,1,20,4,00,,国営造成施設管理費外6目,"24,251,857",0,0,0,"24,251,857"
,,018,,,,,,,農業生産基盤整備事業費食料安定供給特別会計へ繰入,,"12,631,599",0,"△ 124,039","△ 124,039","12,507,560"
,,,46,052,1,30,6,00,,食料安定供給特別会計へ繰入,"12,631,599",0,"△ 124,039","△ 124,039","12,507,560"
,,019,,,,,,,国産農産物生産・供給体制強化対策費,,"397,665,697","122,554,284","△ 24,495,570","98,058,714","495,724,411"
,,,65,061,2,40,5,16,,国産農産物生産・供給体制強化対策事業費補助金,"15,289,853","62,470,706",0,"62,470,706","77,760,559"
,,,65,061,1,92,5,16,,国産農産物生産・供給体制強化対策整備費補助金,0,"3,275,000",0,"3,275,000","3,275,000"
,,,65,061,1,82,5,16,,国産農産物生産・供給体制強化対策地方公共団体整備費補助金,0,"46,960,453",0,"46,960,453","46,960,453"
,,,65,061,2,81,5,16,,国産農産物生産・供給体制強化対策地方公共団体事業費補助金,"650,000","3,799,298",0,"3,799,298","4,449,298"
,,,65,061,2,40,5,16,,飼料自給率向上対策費補助金,"226,005","448,967",0,"448,967","674,972"
,,,65,061,2,40,5,16,,水田活用直接支払交付金,"330,400,000",0,"△ 24,495,570","△ 24,495,570","305,904,430"
,,,65,065,2,30,5,16,,農畜産業振興対策交付金,"24,308,793","5,599,860",0,"5,599,860","29,908,653"
,,,65,061,2,12,9,06,,諸謝金外13目,"26,791,046",0,0,0,"26,791,046"
,,020,,,,,,,牛肉等関税財源国産畜産物生産・供給体制強化対策費,,"38,139,619",0,0,0,"38,139,619"
,,021,,,,,,,独立行政法人農畜産業振興機構運営費,,"2,367,133","73,610",0,"73,610","2,440,743"
,,,65,065,2,30,5,16,,独立行政法人農畜産業振興機構砂糖勘定運営費交付金,"852,084","73,610",0,"73,610","925,694"
,,,65,065,2,30,5,16,,独立行政法人農畜産業振興機構野菜勘定運営費交付金外3目,"1,515,049",0,0,0,"1,515,049"
,,022,,,,,,,独立行政法人家畜改良センター運営費,,"7,109,470",0,0,0,"7,109,470"
,,023,,,,,,,独立行政法人家畜改良センター施設整備費,,"148,468",0,0,0,"148,468"
,,024,,,,,,,農林水産政策研究所,,"927,732",0,"△ 39,088","△ 39,088","888,644"
,,,13,061,2,20,1,02,,職員基本給,"435,950",0,"△ 20,751","△ 20,751","415,199"
,,,13,061,2,20,1,03,,職員諸手当,"237,770",0,"△ 10,489","△ 10,489","227,281"
,,,13,061,2,20,1,05,,短時間勤務職員給与,"5,998",0,"△ 5,998","△ 5,998",0
,,,13,089,2,20,1,05,,児童手当,"4,920",0,"△ 1,850","△ 1,850","3,070"
,,,13,061,2,20,9,06,,諸謝金外11目,"243,094",0,0,0,"243,094"
,,025,,,,,,,先端技術活用生産・流通体制強化対策費,,"452,091",0,0,0,"452,091"
,,026,,,,,,,国立研究開発法人農業・食品産業技術総合研究機構運営費,,"1,576,675",0,0,0,"1,576,675"
,,027,,,,,,,国立研究開発法人農業・食品産業技術総合研究機構施設整備費,,"92,800",0,0,0,"92,800"
,,028,,,,,,,農業・食品産業強化対策費,,"20,154,124","7,515,042",0,"7,515,042","27,669,166"
,,,65,061,1,82,5,16,,農業・食品産業強化対策整備交付金,"20,154,124","7,515,042",0,"7,515,042","27,669,166"
,,029,,,,,,,農林水産業ロボット技術活用推進費,,"99,342",0,0,0,"99,342"
,,030,,,,,,,農林水産業気候変動・生物多様性保全等対策費,,"149,156",0,"△ 9,936","△ 9,936","139,220"
,,,95,061,2,12,5,14,,農林水産業気候変動・生物多様性保全等対策調査等委託費,"121,487",0,"△ 9,936","△ 9,936","111,551"
,,,95,061,2,12,9,06,,諸謝金外3目,"27,669",0,0,0,"27,669"
,,031,,,,,,,環境保全型農業生産対策費,,"2,606,406",0,0,0,"2,606,406"
,,032,,,,,,,農村地域資源維持・継承等対策費,,"74,866,482",0,0,0,"74,866,482"
,,044,,,,,,,6次産業化市場規模拡大対策費,,"1,678,367",0,0,0,"1,678,367"
,,033,,,,,,,農山漁村6次産業化対策費,,"1,827,399",0,0,0,"1,827,399"
,,035,,,,,,,農山漁村活性化対策費,,"20,478,837","333,990",0,"333,990","20,812,827"
,,,95,061,2,81,5,16,,農山漁村活性化対策推進交付金,"11,356,000","333,990",0,"333,990","11,689,990"
,,,95,061,2,12,9,06,,諸謝金外4目,"9,122,837",0,0,0,"9,122,837"
,,036,,,,,,,農山漁村地域整備事業費,,"75,039,000","4,095,000",0,"4,095,000","79,134,000"
,,,46,052,1,82,5,00,,農山漁村地域整備交付金,"75,039,000","4,095,000",0,"4,095,000","79,134,000"
,,037,,,,,,,農林水産統計調査費,,"4,626,615",0,"△ 7,315","△ 7,315","4,619,300"
,,,95,061,2,11,1,05,,統計調査員手当,"1,130,605",0,"△ 7,315","△ 7,315","1,123,290"
,,,95,061,2,12,9,06,,諸謝金外10目,"3,496,010",0,0,0,"3,496,010"
,,038,,,,,,,風水害等対策費,,"340,450",0,0,0,"340,450"
,,039,,,,,,,受託工事等実施費,,"3,113,505",0,0,0,"3,113,505"
,,040,,,,,,,海岸事業調査諸費,,"3,559",0,0,0,"3,559"
,,041,,,,,,,農業生産基盤整備事業調査諸費,,"1,140,795",0,0,0,"1,140,795"
,,042,,,,,,,農業施設災害復旧事業費,,"50,532,593","14,721,440",0,"14,721,440","65,254,033"
,,,49,053,1,20,4,00,,農業用施設等災害復旧費,"5,476,593","7,328,440",0,"7,328,440","12,805,033"
,,,49,053,1,82,5,00,,農業用施設等災害復旧事業費補助,"45,056,000","7,393,000",0,"7,393,000","52,449,000"
,,043,,,,,,,農業施設災害関連事業費,,"1,025,584","351,000",0,"351,000","1,376,584"
,,,49,053,1,82,5,00,,農業用施設等災害関連事業費補助,"1,003,000","351,000",0,"351,000","1,354,000"
,,,49,053,1,20,4,00,,地すべり対策災害関連緊急事業費外1目,"22,584",0,0,0,"22,584"
,農林水産本省検査指導機関,,,,,,,,,,"15,862,396","7,128","△ 147,277","△ 140,149","15,722,247"
,,051,,,,,,,農林水産本省検査指導所,,"15,514,216",0,"△ 147,277","△ 147,277","15,366,939"
,,,65,061,2,11,1,02,,職員基本給,"7,110,360",0,"△ 96,008","△ 96,008","7,014,352"
,,,65,061,2,11,1,03,,職員諸手当,"3,568,367",0,"△ 2,508","△ 2,508","3,565,859"
,,,65,061,2,11,1,05,,短時間勤務職員給与,"179,824",0,"△ 37,396","△ 37,396","142,428"
,,,65,089,2,11,1,05,,児童手当,"93,470",0,"△ 11,365","△ 11,365","82,105"
,,,65,061,2,12,9,06,,諸謝金外12目,"4,562,195",0,0,0,"4,562,195"
,,052,,,,,,,農林水産本省検査指導所施設費,,"348,180","7,128",0,"7,128","355,308"
,,,65,061,1,20,4,15,,施設整備費,"303,388","7,128",0,"7,128","310,516"
,,,65,061,1,20,2,08,,施設施工旅費外1目,"44,792",0,0,0,"44,792"
,農林水産技術会議,,,,,,,,,,"66,308,842","6,240,094","△ 45,726","6,194,368","72,503,210"
,,061,,,,,,,農林水産技術会議共通費,,"2,272,532",0,"△ 45,639","△ 45,639","2,226,893"
,,,13,061,2,11,1,02,,職員基本給,"934,884",0,"△ 25,386","△ 25,386","909,498"
,,,13,061,2,11,1,03,,職員諸手当,"508,951",0,"△ 14,467","△ 14,467","494,484"
,,,13,061,2,11,1,05,,委員手当,"10,175",0,△ 849,△ 849,"9,326"
,,,13,061,2,11,1,05,,非常勤職員手当,"21,706",0,△ 780,△ 780,"20,926"
,,,13,061,2,11,1,05,,短時間勤務職員給与,"19,209",0,"△ 2,962","△ 2,962","16,247"
,,,13,089,2,11,1,05,,児童手当,"12,720",0,"△ 1,195","△ 1,195","11,525"
,,,13,061,2,12,9,06,,諸謝金外10目,"764,887",0,0,0,"764,887"
,,062,,,,,,,農林水産技術会議施設費,,"201,068",0,0,0,"201,068"
,,063,,,,,,,農林水産業研究開発・技術移転推進費,,"5,738,714",0,△ 87,△ 87,"5,738,627"
,,,13,061,2,12,5,14,,試験研究調査委託費,"4,002,844",0,△ 87,△ 87,"4,002,757"
,,,13,061,2,12,9,06,,諸謝金外10目,"1,735,870",0,0,0,"1,735,870"
,,064,,,,,,,国立研究開発法人農業・食品産業技術総合研究機構運営費,,"53,922,653","6,240,094",0,"6,240,094","60,162,747"
,,,13,061,2,30,5,16,,国立研究開発法人農業・食品産業技術総合研究機構農業技術研究業務勘定運営費交付金,"49,879,357","4,812,587",0,"4,812,587","54,691,944"
,,,13,061,2,30,5,16,,国立研究開発法人農業・食品産業技術総合研究機構基礎的研究業務勘定運営費交付金,"4,043,296","1,427,507",0,"1,427,507","5,470,803"
,,065,,,,,,,国立研究開発法人農業・食品産業技術総合研究機構施設整備費,,"681,316",0,0,0,"681,316"
,,066,,,,,,,国立研究開発法人国際農林水産業研究センター運営費,,"3,432,613",0,0,0,"3,432,613"
,,067,,,,,,,国立研究開発法人国際農林水産業研究センター施設整備費,,"59,946",0,0,0,"59,946"
,地方農政局,,,,,,,,,,"82,233,001","2,308","△ 1,102,758","△ 1,100,450","81,132,551"
,,081,,,,,,,地方農政局,,"61,986,852","2,308","△ 647,946","△ 645,638","61,341,214"
,,,95,061,2,11,1,02,,職員基本給,"35,145,283",0,"△ 475,475","△ 475,475","34,669,808"
,,,95,061,2,11,1,03,,職員諸手当,"17,816,798",0,"△ 30,095","△ 30,095","17,786,703"
,,,95,061,2,11,1,05,,非常勤職員手当,"18,359",0,"△ 2,346","△ 2,346","16,013"
,,,95,061,2,11,1,05,,短時間勤務職員給与,"1,498,860",0,"△ 107,960","△ 107,960","1,390,900"
,,,95,089,2,11,1,05,,児童手当,"301,440",0,"△ 32,070","△ 32,070","269,370"
,,,95,061,2,12,3,09,,庁費,"2,956,066","2,308",0,"2,308","2,958,374"
,,,95,061,2,12,9,06,,諸謝金外11目,"4,250,046",0,0,0,"4,250,046"
,,082,,,,,,,地方農政局施設費,,"572,621",0,0,0,"572,621"
,,083,,,,,,,海岸事業工事諸費,,"401,666",0,"△ 17,715","△ 17,715","383,951"
,,,41,051,1,20,1,02,,職員基本給,"172,056",0,"△ 11,893","△ 11,893","160,163"
,,,41,051,1,20,1,03,,職員諸手当,"93,183",0,"△ 3,538","△ 3,538","89,645"
,,,41,051,1,20,5,16,,国家公務員共済組合負担金,"57,269",0,"△ 2,284","△ 2,284","54,985"
,,,41,051,1,20,2,08,,職員旅費外9目,"79,158",0,0,0,"79,158"
,,084,,,,,,,農業生産基盤整備事業工事諸費,,"19,270,188",0,"△ 437,097","△ 437,097","18,833,091"
,,,46,052,1,20,1,02,,職員基本給,"8,334,685",0,"△ 208,667","△ 208,667","8,126,018"
,,,46,052,1,20,1,03,,職員諸手当,"4,549,797",0,"△ 108,101","△ 108,101","4,441,696"
,,,46,052,1,20,1,05,,短時間勤務職員給与,"303,026",0,"△ 77,890","△ 77,890","225,136"
,,,46,089,1,20,1,05,,児童手当,"149,195",0,"△ 9,350","△ 9,350","139,845"
,,,46,052,1,20,5,16,,国家公務員共済組合負担金,"2,907,789",0,"△ 33,089","△ 33,089","2,874,700"
,,,46,052,1,20,9,06,,諸謝金外11目,"3,025,696",0,0,0,"3,025,696"
,,085,,,,,,,農業施設災害復旧事業等工事諸費,,"1,674",0,0,0,"1,674"
,北海道農政事務所,,,,,,,,,,"4,743,224",0,"△ 177,868","△ 177,868","4,565,356"
,,091,,,,,,,北海道農政事務所,,"4,743,224",0,"△ 177,868","△ 177,868","4,565,356"
,,,95,061,2,11,1,02,,職員基本給,"2,478,596",0,"△ 117,395","△ 117,395","2,361,201"
,,,95,061,2,11,1,03,,職員諸手当,"1,415,349",0,"△ 42,570","△ 42,570","1,372,779"
,,,95,061,2,11,1,05,,短時間勤務職員給与,"100,883",0,"△ 15,783","△ 15,783","85,100"
,,,95,089,2,11,1,05,,児童手当,"17,190",0,"△ 2,120","△ 2,120","15,070"
,,,95,061,2,12,9,06,,諸謝金外10目,"731,206",0,0,0,"731,206"
,林野庁,,,,,,,,,,"332,681,893","70,212,233","△ 2,089,586","68,122,647","400,804,540"
,,101,,,,,,,林野庁共通費,,"33,834,034",0,"△ 593,199","△ 593,199","33,240,835"
,,,95,061,2,11,1,02,,職員基本給,"13,076,017",0,"△ 167,363","△ 167,363","12,908,654"
,,,95,061,2,11,1,03,,職員諸手当,"7,107,446",0,"△ 78,473","△ 78,473","7,028,973"
,,,95,061,2,11,1,05,,委員手当,"3,935",0,"△ 1,090","△ 1,090","2,845"
,,,95,061,2,11,1,05,,非常勤職員手当,"452,289",0,"△ 53,242","△ 53,242","399,047"
,,,95,061,2,11,1,05,,短時間勤務職員給与,"758,829",0,"△ 240,331","△ 240,331","518,498"
,,,95,089,2,11,1,05,,児童手当,"163,145",0,"△ 3,065","△ 3,065","160,080"
,,,95,061,2,11,5,16,,国家公務員共済組合負担金,"4,245,366",0,"△ 49,635","△ 49,635","4,195,731"
,,,95,061,2,12,9,06,,諸謝金外16目,"8,027,007",0,0,0,"8,027,007"
,,102,,,,,,,林野庁施設費,,"1,033,684","116,274",0,"116,274","1,149,958"
,,,95,061,1,20,4,15,,施設整備費,"908,483","116,274",0,"116,274","1,024,757"
,,,95,061,1,20,2,08,,施設施工旅費外1目,"125,201",0,0,0,"125,201"
,,103,,,,,,,国立研究開発法人森林研究・整備機構運営費,,"10,330,132",0,0,0,"10,330,132"
,,104,,,,,,,国立研究開発法人森林研究・整備機構施設整備費,,"218,981",0,0,0,"218,981"
,,105,,,,,,,森林整備・保全費,,"6,026,658",0,"△ 15,973","△ 15,973","6,010,685"
,,,95,061,2,12,5,14,,森林整備・保全調査等委託費,"25,000",0,"△ 10,440","△ 10,440","14,560"
,,,95,061,2,12,5,14,,森林計画推進委託費,"577,942",0,"△ 5,533","△ 5,533","572,409"
,,,95,061,2,12,9,06,,諸謝金外27目,"5,423,716",0,0,0,"5,423,716"
,,106,,,,,,,国有林野産物等売払及管理処分業務費,,"17,193,681",0,0,0,"17,193,681"
,,107,,,,,,,治山事業費,,"52,089,421","11,856,000",0,"11,856,000","63,945,421"
,,,41,051,1,20,4,00,,治山事業費,"11,386,466","850,000",0,"850,000","12,236,466"
,,,41,051,1,20,4,00,,国有林野内治山事業費,"14,795,095","4,698,000",0,"4,698,000","19,493,095"
,,,41,051,1,82,5,00,,治山事業費補助,"24,250,796","6,308,000",0,"6,308,000","30,558,796"
,,,41,051,1,20,4,00,,営繕宿舎費外2目,"1,657,064",0,0,0,"1,657,064"
,,108,,,,,,,森林整備事業費,,"105,779,491","15,017,000",0,"15,017,000","120,796,491"
,,,46,052,1,20,4,00,,森林環境保全整備事業費,"57,755,491","6,171,000",0,"6,171,000","63,926,491"
,,,46,052,1,82,5,00,,森林環境保全整備事業費補助,"22,331,000","6,749,000",0,"6,749,000","29,080,000"
,,,46,052,1,30,5,00,,水源林造成事業費補助,"14,072,000","2,097,000",0,"2,097,000","16,169,000"
,,,46,052,1,20,4,00,,森林居住環境整備事業費外4目,"11,621,000",0,0,0,"11,621,000"
,,109,,,,,,,借入金利子国有林野事業債務管理特別会計へ繰入,,"3,732,399",0,"△ 1,268,830","△ 1,268,830","2,463,569"
,,,95,061,2,30,6,22,,国有林野事業債務管理特別会計へ繰入,"3,732,399",0,"△ 1,268,830","△ 1,268,830","2,463,569"
,,110,,,,,,,国有林野事業収入財源借入金債務処理費国有林野事業債務管理特別会計へ繰入,,"16,676,768",0,0,0,"16,676,768"
,,111,,,,,,,林業振興対策費,,"6,057,182",0,"△ 3,304","△ 3,304","6,053,878"
,,,95,061,2,12,5,14,,林業振興調査等委託費,"135,464",0,"△ 3,304","△ 3,304","132,160"
,,,95,061,2,12,9,06,,諸謝金外6目,"5,921,718",0,0,0,"5,921,718"
,,112,,,,,,,林産物供給等振興対策費,,"2,471,998","69,968",0,"69,968","2,541,966"
,,,95,061,2,12,5,14,,林産物供給等振興調査等委託費,"191,064","69,968",0,"69,968","261,032"
,,,95,061,2,12,9,06,,諸謝金外5目,"2,280,934",0,0,0,"2,280,934"
,,113,,,,,,,森林整備・林業等振興対策費,,"12,077,376","26,377,991","△ 2,656","26,375,335","38,452,711"
,,,95,061,2,12,3,09,,国有林野森林整備・林業等振興管理費,0,"698,250",0,"698,250","698,250"
,,,95,061,2,12,5,14,,森林整備・林業等振興調査等委託費,"10,000",0,"△ 2,656","△ 2,656","7,344"
,,,95,061,2,40,5,16,,森林整備・林業等振興事業費補助金,0,"4,529,866",0,"4,529,866","4,529,866"
,,,95,061,1,82,5,16,,森林整備・林業等振興整備交付金,"10,442,251","21,149,875",0,"21,149,875","31,592,126"
,,,95,061,2,81,5,16,,森林整備・林業等振興推進交付金,"1,625,125",0,0,0,"1,625,125"
,,114,,,,,,,治山事業工事諸費,,"5,660,579",0,"△ 106,318","△ 106,318","5,554,261"
,,,41,051,1,20,1,02,,職員基本給,"2,571,573",0,"△ 57,396","△ 57,396","2,514,177"
,,,41,051,1,20,1,03,,職員諸手当,"1,281,406",0,"△ 36,780","△ 36,780","1,244,626"
,,,41,089,1,20,1,05,,児童手当,"46,520",0,△ 20,△ 20,"46,500"
,,,41,051,1,20,5,16,,国家公務員共済組合負担金,"1,177,139",0,"△ 12,122","△ 12,122","1,165,017"
,,,41,051,1,20,2,08,,職員旅費外6目,"583,941",0,0,0,"583,941"
,,115,,,,,,,森林整備事業工事諸費,,"7,910,509",0,"△ 99,306","△ 99,306","7,811,203"
,,,46,052,1,20,1,02,,職員基本給,"2,996,639",0,"△ 53,591","△ 53,591","2,943,048"
,,,46,052,1,20,1,03,,職員諸手当,"1,615,014",0,"△ 29,050","△ 29,050","1,585,964"
,,,46,052,1,20,1,05,,常勤職員給与,"294,401",0,"△ 2,682","△ 2,682","291,719"
,,,46,089,1,20,1,05,,児童手当,"46,140",0,△ 200,△ 200,"45,940"
,,,46,052,1,20,5,16,,国家公務員共済組合負担金,"1,475,105",0,"△ 13,783","△ 13,783","1,461,322"
,,,46,052,1,20,2,08,,職員旅費外8目,"1,483,210",0,0,0,"1,483,210"
,,116,,,,,,,山林施設災害復旧事業費,,"26,807,965","10,003,000",0,"10,003,000","36,810,965"
,,,49,053,1,20,4,00,,林業用施設等災害復旧費,"4,241,965","2,094,000",0,"2,094,000","6,335,965"
,,,49,053,1,82,5,00,,林業用施設等災害復旧事業費補助,"22,566,000","7,909,000",0,"7,909,000","30,475,000"
,,117,,,,,,,山林施設災害関連事業費,,"24,722,892","6,772,000",0,"6,772,000","31,494,892"
,,,49,053,1,20,4,00,,林業用施設等災害関連事業費,"7,229,892","1,459,000",0,"1,459,000","8,688,892"
,,,49,053,1,82,5,00,,林業用施設等災害関連事業費補助,"16,978,000","5,313,000",0,"5,313,000","22,291,000"
,,,49,053,1,82,5,00,,後進地域特例法適用団体補助率差額,"515,000",0,0,0,"515,000"
,,118,,,,,,,山林施設災害復旧事業等工事諸費,,"58,143",0,0,0,"58,143"
,水産庁,,,,,,,,,,"140,675,028","70,848,192","△ 243,134","70,605,058","211,280,086"
,,131,,,,,,,水産庁共通費,,"7,776,340",0,"△ 126,737","△ 126,737","7,649,603"
,,,95,061,2,11,1,02,,職員基本給,"4,297,059",0,"△ 63,635","△ 63,635","4,233,424"
,,,95,061,2,11,1,03,,職員諸手当,"2,254,692",0,"△ 38,882","△ 38,882","2,215,810"
,,,95,061,2,11,1,05,,委員手当,"8,987",0,"△ 1,162","△ 1,162","7,825"
,,,95,061,2,11,1,05,,非常勤職員手当,"10,164",0,△ 14,△ 14,"10,150"
,,,95,061,2,11,1,05,,短時間勤務職員給与,"104,923",0,"△ 22,809","△ 22,809","82,114"
,,,95,089,2,11,1,05,,児童手当,"53,885",0,△ 235,△ 235,"53,650"
,,,95,061,2,12,9,06,,諸謝金外10目,"1,046,630",0,0,0,"1,046,630"
