所管,組織,,,,,,,,,                        項目,平成28年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
,,,06,083,2,40,5,16,,独立行政法人福祉医療機構共済勘定運営費交付金,"548,762","667,556","△ 118,794"
,,,06,083,2,40,5,16,,独立行政法人福祉医療機構保険勘定運営費交付金,"104,847","105,394",△ 547
,,078,,,,,,,公的年金制度運営諸費,,"3,345,449","1,498,899","1,846,550"
,,,95,016,2,12,9,06,,諸謝金,"1,957","3,714","△ 1,757"
,,,95,016,2,12,2,08,,職員旅費,"25,249","34,366","△ 9,117"
,,,95,016,2,12,2,08,,委員等旅費,"3,594","3,572",22
,,,95,016,2,12,3,09,,庁費,"36,751","39,728","△ 2,977"
,,,95,016,2,12,3,09,,社会保障関係情報化業務庁費,"120,689","146,758","△ 26,069"
,,,06,081,2,12,3,09,,年金生活者支援給付金支給準備情報処理業務庁費,"468,829","1,237,638","△ 768,809"
,,,06,081,2,71,5,16,,年金生活者支援給付金支給準備国民健康保険中央会補助金,"21,754","2,502","19,252"
,,,06,081,2,81,5,16,,年金生活者支援給付金支給準備市町村事務取扱交付金,"258,823","30,621","228,202"
,,,06,081,2,40,5,16,,年金生活者支援給付金支給準備日本年金機構事務取扱交付金,"2,407,803",0,"2,407,803"
,,079,,,,,,,基礎年金拠出金等年金特別会計へ繰入,,"11,243,834,895","11,046,890,033","196,944,862"
,,,02,081,2,30,6,22,,年金特別会計へ繰入,"583,303,527","715,145,970","△ 131,842,443"
,,,02,081,2,30,6,22,,福祉年金等年金特別会計へ繰入,"1,628,486","2,789,723","△ 1,161,237"
,,,02,081,2,30,6,22,,基礎年金年金特別会計へ繰入,"10,658,902,882","10,328,954,340","329,948,542"
,,080,,,,,,,企業年金等健全育成費,,"35,113","29,912","5,201"
,,,95,016,2,12,9,06,,諸謝金,467,695,△ 228
,,,95,016,2,12,2,08,,職員旅費,"1,806","1,893",△ 87
,,,95,016,2,12,2,08,,委員等旅費,237,315,△ 78
,,,95,016,2,12,3,09,,庁費,"14,289","1,441","12,848"
,,,95,016,2,12,3,09,,社会保障関係情報化業務庁費,"18,314","25,568","△ 7,254"
,,098,,,,,,,企業年金等適正運営費,,"2,628,213","2,384,386","243,827"
,,,02,081,2,71,5,16,,国民年金基金等給付費負担金,"2,623,470","2,375,875","247,595"
,,,06,081,2,71,5,16,,存続厚生年金基金等未納掛金等交付金,"4,743","8,511","△ 3,768"
,,081,,,,,,,高齢者日常生活支援等推進費,,"107,766,131","98,770,682","8,995,449"
,,,95,016,2,12,9,06,,諸謝金,679,693,△ 14
,,,95,016,2,95,9,07,,褒賞品費,"126,954","247,624","△ 120,670"
,,,95,016,2,12,2,08,,職員旅費,"1,969","1,998",△ 29
,,,95,016,2,12,2,08,,監査旅費,118,119,△ 1
,,,95,016,2,12,2,08,,委員等旅費,292,292,0
,,,95,016,2,12,3,09,,庁費,"59,139","55,997","3,142"
,,,06,083,2,81,5,16,,老人保健事業推進費等補助金,"1,738,515","1,375,706","362,809"
,,,06,083,2,81,5,16,,在宅福祉事業費補助金,"2,630,674","2,710,000","△ 79,326"
,,,06,083,2,81,5,16,,高齢者福祉推進事業費補助金,"97,000","97,000",0
,,,06,083,2,71,5,16,,高齢者社会活動支援事業費補助金,"8,856","8,856",0
,,,06,081,2,40,5,16,,介護保険事業費補助金,"63,850","62,816","1,034"
,,,04,081,2,81,5,16,,地域支援事業交付金,"103,038,085","94,209,581","8,828,504"
,,082,,,,,,,介護保険制度運営推進費,,"2,770,075,054","2,674,559,272","95,515,782"
,,,06,081,2,12,9,06,,諸謝金,"4,199","3,853",346
,,,06,081,2,12,2,08,,職員旅費,"14,663","14,147",516
,,,06,081,2,12,2,08,,監査旅費,"4,865","4,903",△ 38
,,,06,081,2,12,2,08,,委員等旅費,"6,180","5,876",304
,,,06,081,2,12,3,09,,庁費,"126,581","95,453","31,128"
,,,06,081,2,12,3,09,,社会保障関係情報化業務庁費,"56,699","30,250","26,449"
,,,06,081,2,12,5,14,,要介護認定調査委託費,"2,095,802","1,091,209","1,004,593"
,,,06,081,2,12,5,14,,介護サービス指導者養成研修等委託費,"108,068","100,666","7,402"
,,,06,081,2,40,5,16,,介護保険事業費補助金,"5,946,903","7,028,099","△ 1,081,196"
,,,06,081,2,71,5,16,,介護保険関係業務費補助金,"313,322","232,429","80,893"
,,,04,081,2,81,5,16,,全国健康保険協会介護納付金補助金,"155,733,036","147,093,073","8,639,963"
,,,04,081,2,30,5,16,,国民健康保険組合介護納付金補助金,"29,409,071","29,361,677","47,394"
,,,04,081,2,81,5,16,,介護給付費等負担金,"1,779,043,137","1,691,615,445","87,427,692"
,,,04,081,2,30,5,16,,国民健康保険介護納付金負担金,"206,482,720","220,625,846","△ 14,143,126"
,,,04,081,2,81,5,16,,介護給付費財政調整交付金,"482,259,700","465,969,682","16,290,018"
,,,04,081,2,30,5,16,,国民健康保険介護納付金財政調整交付金,"58,073,287","62,051,020","△ 3,977,733"
,,,04,083,2,86,5,16,,医療介護提供体制改革推進交付金,"48,277,451","48,277,451",0
,,,06,081,2,81,5,16,,地域介護・福祉空間整備推進交付金,"53,000","200,000","△ 147,000"
,,,06,083,1,82,5,16,,地域介護・福祉空間整備等施設整備交付金,"2,066,370","758,193","1,308,177"
,,084,,,,,,,業務取扱費年金特別会計へ繰入,,"105,148,957","112,796,255","△ 7,647,298"
,,,06,081,2,30,6,22,,年金特別会計へ繰入,"105,148,957","112,796,255","△ 7,647,298"
,,085,,,,,,,国際機関活動推進費,,"12,789,768","11,868,394","921,374"
,,,95,016,2,72,5,16,,政府開発援助国際労働機関分担金,"775,612","716,710","58,902"
,,,95,016,2,72,5,16,,国際労働機関分担金,"4,395,134","4,061,357","333,777"
,,,50,086,2,72,5,16,,政府開発援助世界保健機関分担金,"4,124,879","4,184,197","△ 59,318"
,,,50,086,2,72,5,16,,世界保健機関分担金,"1,302,593","1,321,326","△ 18,733"
,,,95,086,2,72,5,16,,国際がん研究機関等分担金,"301,403","307,461","△ 6,058"
,,,95,016,2,72,5,16,,政府開発援助国際労働機関等拠出金,"63,736","62,776",960
,,,95,016,2,72,5,16,,国際労働機関拠出金,"319,555","319,556",△ 1
,,,50,086,2,72,5,16,,政府開発援助世界保健機関等拠出金,"1,337,231","852,102","485,129"
,,,95,016,2,72,5,16,,経済協力開発機構等拠出金,"75,899","42,909","32,990"
,,,95,016,2,72,5,16,,世界保健機関拠出金,"93,726",0,"93,726"
,,086,,,,,,,国際協力費,,"377,815","426,315","△ 48,500"
,,,95,016,2,12,9,06,,政府開発援助諸謝金,842,"1,376",△ 534
,,,95,016,2,12,2,08,,政府開発援助職員旅費,"4,884","5,303",△ 419
,,,95,016,2,12,2,08,,政府開発援助委員等旅費,143,175,△ 32
,,,95,016,2,12,3,09,,政府開発援助庁費,"1,524","2,280",△ 756
,,,95,016,2,12,5,14,,政府開発援助衛生関係指導者養成等委託費,"39,515","41,524","△ 2,009"
,,,95,016,2,12,5,14,,政府開発援助難民救援業務委託費,"26,365","26,365",0
,,,95,016,2,12,5,14,,政府開発援助外国人留学生受入事業等委託費,"122,264","136,051","△ 13,787"
,,,95,016,2,12,5,14,,政府開発援助技能実習制度推進事業等委託費,"133,957","164,920","△ 30,963"
,,,95,016,2,71,5,16,,政府開発援助アジア労働技術協力費等補助金,"48,321","48,321",0
,,087,,,,,,,厚生労働調査研究等推進費,,"54,696,065","54,601,599","94,466"
,,,13,087,2,12,9,06,,諸謝金,"4,718","8,449","△ 3,731"
,,,13,087,2,12,2,08,,職員旅費,"1,651","1,649",2
,,,13,087,2,12,2,08,,委員等旅費,"2,298","2,923",△ 625
,,,13,087,2,12,3,09,,庁費,"45,157","46,785","△ 1,628"
,,,13,087,2,71,5,16,,厚生労働科学研究費補助金,"4,394,061","7,183,414","△ 2,789,353"
,,,13,087,2,30,5,16,,医療研究開発推進事業費補助金,"43,355,195","47,358,379","△ 4,003,184"
,,,07,086,2,71,5,16,,厚生労働行政推進調査事業費補助金,"2,489,353",0,"2,489,353"
,,,07,086,2,30,5,16,,保健衛生医療調査等推進事業費補助金,"4,403,632",0,"4,403,632"
,,089,,,,,,,国立研究開発法人医薬基盤・健康・栄養研究所運営費,,"3,674,953","4,050,849","△ 375,896"
,,,13,087,2,30,5,16,,国立研究開発法人医薬基盤・健康・栄養研究所運営費交付金,"3,674,953","4,050,849","△ 375,896"
,,194,,,,,,,社会保障・税番号活用推進費,,"28,058,523","34,261,926","△ 6,203,403"
,,,95,016,2,12,2,08,,職員旅費,"1,981",0,"1,981"
,,,95,016,2,12,5,14,,社会保障・税番号制度システム開発等委託費,"5,591,655","2,092,755","3,498,900"
,,,95,016,2,82,5,16,,社会保障・税番号制度システム整備費補助金,"22,464,887","32,169,171","△ 9,704,284"
,,193,,,,,,,臨時福祉給付金等給付事業助成費,,"148,263,597","228,009,542","△ 79,745,945"
,,,06,083,2,12,2,08,,職員旅費,"2,170","4,360","△ 2,190"
,,,06,083,2,12,3,09,,臨時福祉給付金等給付事業庁費,"1,496,921","2,292,196","△ 795,275"
,,,06,083,2,86,5,16,,臨時福祉給付金給付事業費補助金,"66,000,000","132,000,000","△ 66,000,000"
,,,06,083,2,86,5,16,,臨時福祉給付金等給付事務費補助金,"35,764,506","35,764,506",0
,,,06,083,2,86,5,16,,年金生活者等支援臨時福祉給付金給付事業費補助金,"45,000,000",0,"45,000,000"
,,,06,083,2,86,5,16,,子育て世帯臨時特例給付金給付事業費補助金,0,"48,911,688","△ 48,911,688"
,,,06,083,2,86,5,16,,子育て世帯臨時特例給付金給付事務費補助金,0,"9,036,792","△ 9,036,792"
,,091,,,,,,,水道施設整備事業調査諸費,,"3,000","3,000",0
,,,45,086,1,20,9,06,,諸謝金,198,202,△ 4
,,,45,086,1,20,2,08,,職員旅費,607,607,0
,,,45,086,1,20,2,08,,委員等旅費,"1,991","1,991",0
,,,45,086,1,20,3,09,,庁費,204,200,4
,,191,,,,,,,水道施設災害復旧事業費,,"350,000","350,000",0
,,,49,088,1,92,5,00,,水道施設災害復旧事業費補助,"350,000","350,000",0
,,040,,,,,,,独立行政法人労働安全衛生総合研究所運営費,,0,"138,483","△ 138,483"
,,,13,087,2,30,5,16,,独立行政法人労働安全衛生総合研究所一般勘定運営費交付金,0,"138,483","△ 138,483"
,検疫所,,,,,,,,,,"9,509,707","9,297,619","212,088"
,,101,,,,,,,検疫所共通費,,"7,238,324","7,041,381","196,943"
,,,07,086,2,11,1,02,,職員基本給,"3,893,959","3,807,139","86,820"
,,,07,086,2,11,1,03,,職員諸手当,"2,020,821","1,944,643","76,178"
,,,07,086,2,11,1,04,,超過勤務手当,"289,384","273,108","16,276"
,,,07,086,2,11,1,05,,非常勤職員手当,"5,867","5,867",0
,,,07,086,2,11,1,05,,短時間勤務職員給与,"259,046","262,690","△ 3,644"
,,,07,089,2,11,1,05,,児童手当,"36,960","36,960",0
,,,07,086,2,12,2,08,,職員旅費,"11,887","11,968",△ 81
,,,07,086,2,12,3,09,,庁費,"685,067","659,876","25,191"
,,,07,086,2,12,3,09,,電子計算機等借料,786,786,0
,,,07,086,2,12,3,09,,各所修繕,"33,304","29,645","3,659"
,,,07,086,2,12,3,09,,情報処理業務庁費,0,"7,421","△ 7,421"
,,,07,199,2,13,3,09,,自動車重量税,0,35,△ 35
,,,07,029,2,13,5,16,,国有資産所在市町村交付金,"1,243","1,243",0
,,103,,,,,,,検疫業務等実施費,,"663,113","661,765","1,348"
,,,07,086,2,12,9,06,,諸謝金,850,866,△ 16
,,,07,086,2,12,2,08,,職員旅費,"4,393","4,393",0
,,,07,086,2,12,2,08,,検疫旅費,"44,636","30,360","14,276"
,,,07,086,2,12,2,08,,航海日当食卓料,51,80,△ 29
,,,07,086,2,12,2,08,,委員等旅費,501,508,△ 7
,,,07,086,2,12,3,09,,検疫庁費,"386,862","389,935","△ 3,073"
,,,07,086,2,12,3,09,,情報処理業務庁費,"37,586","42,258","△ 4,672"
,,,07,086,2,12,3,09,,船舶運航費,"2,190","4,288","△ 2,098"
,,,07,086,2,12,3,09,,電子計算機等借料,"4,464","4,353",111
,,,07,086,2,12,3,09,,土地建物借料,"180,710","171,912","8,798"
,,,07,086,2,12,3,09,,停留者食糧費,210,210,0
,,,07,199,2,13,3,09,,自動車重量税,660,783,△ 123
,,,07,086,2,12,3,09,,通信専用料,0,"11,819","△ 11,819"
,,104,,,,,,,輸入食品検査業務実施費,,"1,608,270","1,594,473","13,797"
,,,07,086,2,12,9,06,,諸謝金,167,172,△ 5
,,,07,086,2,12,2,08,,職員旅費,517,525,△ 8
,,,07,086,2,12,2,08,,検疫旅費,"16,934","16,761",173
,,,07,086,2,12,2,08,,委員等旅費,35,35,0
,,,07,086,2,12,3,09,,検疫庁費,"261,063","258,387","2,676"
,,,07,086,2,12,3,09,,情報処理業務庁費,"16,676","21,024","△ 4,348"
,,,07,086,2,12,3,09,,食品試験検査費,"1,293,318","1,277,883","15,435"
,,,07,086,2,12,3,09,,電子計算機等借料,"19,230","19,230",0
,,,07,199,2,13,3,09,,自動車重量税,330,456,△ 126
,国立ハンセン病療養所,,,,,,,,,,"32,375,542","32,240,034","135,508"
,,111,,,,,,,国立ハンセン病療養所共通費,,"18,328,114","18,238,056","90,058"
,,,07,086,2,11,1,02,,職員基本給,"10,936,006","10,910,609","25,397"
,,,07,086,2,11,1,03,,職員諸手当,"5,474,578","5,370,574","104,004"
,,,07,086,2,11,1,04,,超過勤務手当,"1,206,121","1,211,601","△ 5,480"
,,,07,086,2,11,1,05,,非常勤職員手当,"65,069","65,270",△ 201
,,,07,086,2,11,1,05,,短時間勤務職員給与,"123,709","133,293","△ 9,584"
,,,07,089,2,11,1,05,,児童手当,"163,560","165,720","△ 2,160"
,,,07,086,2,12,2,08,,職員旅費,"3,386","9,960","△ 6,574"
,,,07,086,2,12,3,09,,庁費,"228,728","241,857","△ 13,129"
,,,07,086,2,12,3,09,,情報処理業務庁費,"12,932","15,099","△ 2,167"
,,,07,086,2,12,3,09,,各所修繕,"110,869","110,869",0
,,,07,199,2,13,3,09,,自動車重量税,"2,758","2,806",△ 48
,,,07,029,2,13,5,16,,国有資産所在市町村交付金,398,398,0
,,112,,,,,,,国立ハンセン病療養所施設費,,"3,617,012","3,430,024","186,988"
,,,07,086,1,20,2,08,,施設施工旅費,"6,286","6,442",△ 156
,,,07,086,1,20,3,09,,施設施工庁費,"303,415","303,424",△ 9
,,,07,086,1,20,4,15,,施設整備費,"3,307,311","3,120,158","187,153"
,,113,,,,,,,国立ハンセン病療養所運営費,,"10,430,416","10,571,954","△ 141,538"
,,,07,086,2,12,9,06,,諸謝金,"142,126","138,235","3,891"
,,,07,086,2,12,9,06,,入所者作業謝金,"31,299","31,299",0
,,,07,086,2,60,9,06,,入所者給与金,"250,711","259,903","△ 9,192"
,,,07,086,2,12,2,08,,職員旅費,"26,118","16,861","9,257"
,,,07,086,2,12,2,08,,航海日当食卓料,27,0,27
,,,07,086,2,12,2,08,,委員等旅費,"7,245","6,396",849
,,,07,086,2,12,2,08,,生徒旅費,258,258,0
,,,07,086,2,12,2,08,,入所者転送等旅費,972,"1,089",△ 117
,,,07,086,2,12,3,09,,庁費,"11,572","11,762",△ 190
,,,07,086,2,12,3,09,,入所者療養諸費,"7,419,067","7,402,166","16,901"
,,,07,086,2,20,3,09,,医療機器整備費,"465,164","499,761","△ 34,597"
,,,07,086,2,12,3,09,,船舶運航費,"11,032","11,032",0
,,,07,086,2,12,3,09,,医薬品等購入費,"1,389,229","1,489,843","△ 100,614"
,,,07,086,2,12,3,09,,土地建物借料,"1,977","1,977",0
,,,07,086,2,12,3,09,,患者食糧費,"2,687","2,123",564
,,,07,086,2,12,3,09,,入所者食糧費,"670,932","699,249","△ 28,317"
,厚生労働本省試験研究機関,,,,,,,,,,"13,079,582","13,164,852","△ 85,270"
,,121,,,,,,,厚生労働本省試験研究所共通費,,"7,458,133","7,445,942","12,191"
,,,13,087,2,11,1,02,,職員基本給,"4,125,591","4,119,166","6,425"
,,,13,087,2,11,1,03,,職員諸手当,"2,205,312","2,189,657","15,655"
,,,13,087,2,11,1,04,,超過勤務手当,"63,592","64,947","△ 1,355"
,,,13,087,2,11,1,05,,短時間勤務職員給与,"157,190","164,497","△ 7,307"
,,,13,089,2,11,1,05,,児童手当,"41,970","46,550","△ 4,580"
,,,13,087,2,12,2,08,,職員旅費,954,954,0
,,,13,087,2,12,3,09,,庁費,"400,988","408,075","△ 7,087"
,,,13,087,2,12,3,09,,情報処理業務庁費,"86,938","59,680","27,258"
,,,13,087,2,12,3,09,,電子計算機等借料,"143,239","161,362","△ 18,123"
,,,13,087,2,12,3,09,,土地建物借料,"187,910","187,910",0
,,,13,087,2,12,3,09,,各所修繕,"42,907","41,626","1,281"
,,,13,199,2,13,3,09,,自動車重量税,135,108,27
,,,13,029,2,13,5,16,,国有資産所在市町村交付金,"1,407","1,410",△ 3
,,122,,,,,,,厚生労働本省試験研究所施設費,,"2,289,425","2,283,741","5,684"
,,,13,087,1,20,2,08,,施設施工旅費,67,176,△ 109
,,,13,087,1,20,3,09,,施設施工庁費,"13,296","7,504","5,792"
,,,13,087,1,20,4,15,,施設整備費,"2,276,062","2,276,061",1
,,123,,,,,,,血清等製造及検定費,,"460,491","462,554","△ 2,063"
,,,13,086,2,12,2,08,,職員旅費,162,162,0
,,,13,086,2,12,3,09,,庁費,"9,476","14,133","△ 4,657"
,,,13,086,2,12,3,09,,情報処理業務庁費,"24,262","6,905","17,357"
,,,13,086,2,12,3,09,,菌株維持費,975,975,0
,,,13,086,2,12,3,09,,電子計算機等借料,"12,539","27,302","△ 14,763"
,,,13,086,2,12,3,09,,試験製造費,"2,165","2,165",0
,,,13,086,2,12,3,09,,検定検査材料費,"410,912","410,912",0
,,124,,,,,,,厚生労働本省試験研究所試験研究費,,"2,871,533","2,972,615","△ 101,082"
,,,13,087,2,12,9,06,,諸謝金,"17,613","21,499","△ 3,886"
,,,13,087,2,12,9,06,,政府開発援助諸謝金,70,115,△ 45
,,,13,087,2,12,2,08,,職員旅費,"13,775","14,082",△ 307
,,,13,087,2,12,2,08,,政府開発援助職員旅費,"1,504","1,504",0
,,,13,087,2,12,2,08,,受託研究旅費,"3,273","3,273",0
,,,13,087,2,12,2,08,,委員等旅費,"8,098","8,163",△ 65
,,,13,087,2,12,2,08,,外国人招へい旅費,"3,343","3,716",△ 373
,,,13,087,2,12,2,08,,外来研究員等旅費,"2,170","2,170",0
,,,13,087,2,12,3,09,,庁費,"180,717","181,897","△ 1,180"
,,,13,087,2,12,3,09,,情報処理業務庁費,980,778,202
,,,13,087,2,12,3,09,,試験研究費,"2,412,851","2,496,326","△ 83,475"
,,,13,087,2,12,3,09,,政府開発援助試験研究費,"39,202","39,202",0
,,,13,087,2,12,3,09,,受託研究費,"94,823","94,823",0
,,,13,087,2,20,3,09,,試験研究所研究設備整備費,"19,884","22,988","△ 3,104"
,,,13,087,2,12,3,09,,電子計算機等借料,"70,829","79,615","△ 8,786"
,,,13,087,2,12,3,09,,招へい外国人滞在費,"1,668","1,812",△ 144
,,,13,087,2,95,9,20,,国有特許発明補償費,733,652,81
,国立更生援護機関,,,,,,,,,,"8,656,066","9,045,554","△ 389,488"
,,131,,,,,,,国立更生援護機関共通費,,"6,039,734","6,134,944","△ 95,210"
,,,06,083,2,11,1,02,,職員基本給,"3,118,654","3,186,378","△ 67,724"
,,,06,083,2,11,1,03,,職員諸手当,"1,505,558","1,512,861","△ 7,303"
,,,06,083,2,11,1,04,,超過勤務手当,"301,296","305,321","△ 4,025"
,,,06,083,2,11,1,05,,短時間勤務職員給与,"44,805","35,971","8,834"
,,,06,089,2,11,1,05,,児童手当,"42,430","44,670","△ 2,240"
,,,06,083,2,12,2,08,,職員旅費,"3,131","3,421",△ 290
,,,06,083,2,12,3,09,,庁費,"913,209","932,640","△ 19,431"
,,,06,083,2,12,3,09,,情報処理業務庁費,"9,987","8,896","1,091"
,,,06,083,2,91,3,09,,土地借料,"45,091","44,503",588
,,,06,083,2,12,3,09,,各所修繕,"50,140","54,491","△ 4,351"
,,,06,199,2,13,3,09,,自動車重量税,872,"1,134",△ 262
,,,06,029,2,13,5,16,,国有資産所在市町村交付金,"4,561","4,658",△ 97
,,132,,,,,,,国立更生援護機関施設費,,"412,956","422,678","△ 9,722"
,,,06,083,1,20,2,08,,施設施工旅費,619,237,382
,,,06,083,1,20,3,09,,施設施工庁費,"10,852","36,342","△ 25,490"
,,,06,083,1,20,4,15,,施設整備費,"401,485","386,099","15,386"
,,133,,,,,,,国立児童自立支援施設運営費,,"145,335","150,177","△ 4,842"
,,,06,083,2,12,9,06,,諸謝金,"11,506","11,559",△ 53
,,,05,083,2,12,2,08,,児童保護指導等旅費,"3,418","3,418",0
,,,06,083,2,12,2,08,,委員等旅費,"2,104","2,133",△ 29
,,,05,083,2,12,2,08,,入所児童見学等旅費,"1,583","1,584",△ 1
,,,05,083,2,12,3,09,,児童自立支援庁費,"89,024","93,783","△ 4,759"
,,,05,083,2,12,3,09,,入所児童食糧費,"37,700","37,700",0
,,134,,,,,,,国立更生援護所運営費,,"2,058,041","2,337,755","△ 279,714"
,,,06,083,2,11,1,05,,非常勤職員手当,"65,182","65,153",29
,,,06,083,2,12,9,06,,諸謝金,"169,833","170,002",△ 169
,,,06,083,2,12,2,08,,職員旅費,"27,537","29,548","△ 2,011"
,,,06,083,2,12,2,08,,受託研究旅費,"2,152","1,003","1,149"
,,,06,083,2,12,2,08,,委員等旅費,"19,126","19,184",△ 58
,,,06,083,2,12,2,08,,入所者見学等旅費,"1,682","2,089",△ 407
,,,06,083,2,12,3,09,,政府開発援助庁費,"13,493","13,493",0
,,,06,083,2,12,3,09,,更生援護庁費,"1,084,396","1,350,625","△ 266,229"
,,,06,083,2,12,3,09,,試験研究費,"8,744","9,298",△ 554
,,,06,083,2,12,3,09,,受託研究費,"7,997","5,058","2,939"
,,,06,083,2,20,3,09,,医療機器整備費,"201,568","201,568",0
,,,06,083,2,20,3,09,,入所施設器材整備費,"121,931","121,931",0
,,,06,083,2,12,3,09,,医薬品等購入費,"150,823","150,823",0
,,,06,083,2,12,3,09,,患者食糧費,"27,810","27,810",0
,,,06,083,2,12,3,09,,入所者食糧費,"117,080","131,423","△ 14,343"
,,,06,083,2,12,3,10,,義肢製作原材料費,"38,680","38,680",0
,,,06,083,2,95,9,20,,国有特許発明補償費,7,67,△ 60
,地方厚生局,,,,,,,,,,"16,532,255","16,564,681","△ 32,426"
,,141,,,,,,,地方厚生局共通費,,"14,394,140","14,434,499","△ 40,359"
,,,95,089,2,11,1,02,,職員基本給,"7,601,373","7,671,048","△ 69,675"
,,,95,089,2,11,1,03,,職員諸手当,"3,868,419","3,758,549","109,870"
,,,95,089,2,11,1,04,,超過勤務手当,"506,914","509,026","△ 2,112"
,,,95,089,2,11,1,05,,短時間勤務職員給与,"133,641","129,458","4,183"
,,,95,089,2,11,1,05,,児童手当,"107,835","115,205","△ 7,370"
,,,95,089,2,12,9,06,,諸謝金,"14,535","14,213",322
,,,95,089,2,12,2,08,,職員旅費,"52,017","55,371","△ 3,354"
,,,95,089,2,12,2,08,,監査旅費,"54,048","59,067","△ 5,019"
,,,95,089,2,12,2,08,,委員等旅費,"5,286","5,145",141
,,,95,089,2,12,3,09,,庁費,"548,722","554,119","△ 5,397"
,,,95,089,2,12,3,09,,情報処理業務庁費,"723,809","729,579","△ 5,770"
,,,95,089,2,12,3,09,,移転費,"120,689","112,110","8,579"
,,,95,089,2,12,3,09,,土地建物借料,"634,763","696,646","△ 61,883"
,,,95,089,2,12,3,09,,公共施設等維持管理運営費,"20,657","22,212","△ 1,555"
,,,95,199,2,13,3,09,,自動車重量税,"1,432","2,751","△ 1,319"
,,142,,,,,,,保険医療機関等指導監督等実施費,,"1,087,759","1,094,081","△ 6,322"
,,,95,089,2,12,9,06,,諸謝金,"423,641","424,928","△ 1,287"
,,,95,089,2,12,2,08,,職員旅費,"3,682","3,198",484
,,,95,089,2,12,2,08,,医療給付等調査旅費,"68,098","65,127","2,971"
,,,95,089,2,12,2,08,,委員等旅費,"37,089","37,089",0
,,,95,089,2,12,3,09,,医療給付適正化業務庁費,"555,249","563,739","△ 8,490"
,,143,,,,,,,医師等国家試験実施費,,"452,309","432,011","20,298"
,,,95,089,2,12,9,06,,諸謝金,"1,895","1,791",104
,,,95,089,2,12,2,08,,職員旅費,"2,797","2,634",163
,,,95,089,2,12,3,09,,医師等国家試験費,"447,617","427,586","20,031"
,,144,,,,,,,麻薬・覚せい剤等対策費,,"510,454","514,250","△ 3,796"
,,,95,089,2,12,9,06,,諸謝金,"1,448","1,477",△ 29
,,,95,089,2,12,2,08,,麻薬取締旅費,"74,126","70,115","4,011"
,,,95,089,2,12,3,09,,麻薬取締業務庁費,"379,620","388,054","△ 8,434"
,,,95,089,2,12,3,09,,麻薬取締活動費,"55,260","54,604",656
,,145,,,,,,,医療観察等実施費,,"87,593","89,840","△ 2,247"
,,,95,089,2,11,1,05,,非常勤職員手当,628,628,0
,,,95,089,2,12,2,08,,職員旅費,"3,411","2,664",747
,,,95,089,2,12,2,08,,監査旅費,"1,747","2,046",△ 299
,,,95,089,2,12,2,08,,心神喪失者等医療観察法入院決定執行旅費,"7,092","7,851",△ 759
,,,95,089,2,12,2,08,,委員等旅費,915,911,4
,,,95,089,2,12,3,09,,心神喪失者等医療観察法入院決定者移送費,"73,800","75,740","△ 1,940"
,都道府県労働局,,,,,,,,,,"97,554,998","95,949,576","1,605,422"
,,151,,,,,,,都道府県労働局共通費,,"88,390,762","87,034,250","1,356,512"
,,,95,083,2,11,1,02,,職員基本給,"54,928,437","54,226,554","701,883"
,,,95,083,2,11,1,03,,職員諸手当,"26,853,247","25,960,454","892,793"
,,,95,083,2,11,1,04,,超過勤務手当,"3,096,199","3,025,226","70,973"
,,,95,083,2,11,1,05,,委員手当,"35,606","36,377",△ 771
,,,95,083,2,11,1,05,,統計調査員手当,"91,672","93,985","△ 2,313"
,,,95,083,2,11,1,05,,短時間勤務職員給与,"1,319,347","1,485,524","△ 166,177"
,,,95,089,2,11,1,05,,児童手当,"641,820","653,995","△ 12,175"
,,,95,083,2,12,9,06,,諸謝金,"12,857","13,553",△ 696
,,,95,083,2,12,2,08,,職員旅費,"83,266","84,173",△ 907
,,,95,083,2,12,2,08,,検定検査旅費,"8,952","8,772",180
,,,95,083,2,12,2,08,,委員等旅費,"2,432","2,676",△ 244
,,,95,083,2,12,2,08,,参考人等旅費,21,21,0
,,,95,083,2,12,3,09,,庁費,"1,003,629","1,042,736","△ 39,107"
,,,95,083,2,12,3,09,,情報処理業務庁費,"9,656",0,"9,656"
,,,95,083,2,12,3,09,,厚生労働統計調査費,"11,430","11,462",△ 32
,,,95,083,2,12,3,09,,検定検査費,"37,002","37,383",△ 381
,,,95,083,2,12,3,09,,移転費,"66,484","159,755","△ 93,271"
,,,95,083,2,12,3,09,,土地建物借料,"82,525","82,944",△ 419
,,,95,083,2,12,3,09,,各所修繕,"41,515","42,362",△ 847
,,,95,083,2,12,3,09,,公共施設等維持管理運営費,"55,946","56,288",△ 342
,,,95,199,2,13,3,09,,自動車重量税,"2,180","2,591",△ 411
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,"6,539","7,419",△ 880
,,152,,,,,,,都道府県労働局施設費,,"197,294","199,660","△ 2,366"
,,,95,083,1,20,2,08,,施設施工旅費,867,"1,388",△ 521
,,,95,083,1,20,3,09,,施設施工庁費,"21,019","22,619","△ 1,600"
,,,95,083,1,20,4,15,,施設整備費,"175,408","175,653",△ 245
,,153,,,,,,,労働条件確保・改善対策費,,"684,749","620,906","63,843"
,,,95,083,2,11,1,05,,委員手当,"207,711","216,894","△ 9,183"
