所管,組織,,,,,,,,                             項目,,"平成28年度
成立予算額(千円)",補正要求,,,"改平成28年度
予算額(千円)"
,在外公館,,,,,,,,,,"144,257,418","151,493",0,"151,493","144,408,911"
,,021,,,,,,,在外公館共通費,,"130,906,826","151,493",0,"151,493","131,058,319"
,,,95,015,2,12,3,09,,在外公館連絡庁費,"1,248,140","20,051",0,"20,051","1,268,191"
,,,95,015,2,12,3,09,,政府開発援助在外公館連絡庁費,"992,801","15,949",0,"15,949","1,008,750"
,,,95,015,2,12,3,09,,車両購入費,"295,572","64,326",0,"64,326","359,898"
,,,95,015,2,12,3,09,,政府開発援助車両購入費,"235,106","51,167",0,"51,167","286,273"
,,,95,015,2,12,9,06,,諸謝金外30目,"128,135,207",0,0,0,"128,135,207"
,,022,,,,,,,在外公館施設費,,"4,545,996",0,0,0,"4,545,996"
,,023,,,,,,,地域別外交費,,"809,190",0,0,0,"809,190"
,,024,,,,,,,分野別外交費,,"673,849",0,0,0,"673,849"
,,025,,,,,,,広報文化交流及報道対策費,,"1,874,936",0,0,0,"1,874,936"
,,026,,,,,,,領事政策費,,"4,333,337",0,0,0,"4,333,337"
,,027,,,,,,,経済協力費,,"1,113,284",0,0,0,"1,113,284"
財務省,財務本省,,,,,,,,,,"24,526,310,040","5,072,260","△ 298,319,702","△ 293,247,442","24,233,062,598"
,,001,,,,,,,財務本省共通費,,"109,385,030",0,"△ 18,057,639","△ 18,057,639","91,327,391"
,,,95,016,2,11,1,02,,職員基本給,"8,719,985",0,"△ 37,666","△ 37,666","8,682,319"
,,,95,016,2,11,1,05,,休職者給与,"79,809",0,"△ 46,235","△ 46,235","33,574"
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"411,517",0,"△ 157,002","△ 157,002","254,515"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"134,989",0,"△ 15,126","△ 15,126","119,863"
,,,95,016,2,11,1,05,,退職手当,"11,452,805",0,"△ 1,712,945","△ 1,712,945","9,739,860"
,,,95,016,2,12,9,06,,主要国首脳会議開催謝金,"1,540",0,"△ 1,212","△ 1,212",328
,,,95,016,2,12,2,08,,主要国首脳会議開催職員旅費,"3,027",0,△ 12,△ 12,"3,015"
,,,95,016,2,12,2,08,,主要国首脳会議開催委員等旅費,"10,228",0,"△ 8,195","△ 8,195","2,033"
,,,95,016,2,12,3,09,,主要国首脳会議開催庁費,"250,724",0,"△ 86,269","△ 86,269","164,455"
,,,95,016,2,72,5,16,,関税協力理事会等分担金,"259,652",0,"△ 21,897","△ 21,897","237,755"
,,,95,016,2,95,9,18,,貨幣交換差減補填金,"50,104,000",0,"△ 15,971,080","△ 15,971,080","34,132,920"
,,,95,016,2,12,9,06,,諸謝金外30目,"37,956,754",0,0,0,"37,956,754"
,,002,,,,,,,財務本省施設費,,"223,998",0,0,0,"223,998"
,,003,,,,,,,財政健全化推進費,,"10,685,663",0,"△ 87,853","△ 87,853","10,597,810"
,,,95,016,2,20,3,09,,歳入歳出関係事務機械化庁費,"4,356,568",0,"△ 77,411","△ 77,411","4,279,157"
,,,95,016,2,12,3,09,,通信専用料,"176,082",0,"△ 10,442","△ 10,442","165,640"
,,,95,016,2,12,9,06,,諸謝金外10目,"6,153,013",0,0,0,"6,153,013"
,,004,,,,,,,税制企画立案費,,"164,705",0,0,0,"164,705"
,,005,,,,,,,資産債務管理費,,"2,207,471",0,"△ 21,264","△ 21,264","2,186,207"
,,,95,016,2,11,1,05,,非常勤職員手当,"29,055",0,"△ 13,343","△ 13,343","15,712"
,,,95,016,2,12,3,09,,情報処理業務庁費,"851,574",0,"△ 7,921","△ 7,921","843,653"
,,,95,016,2,12,9,06,,諸謝金外5目,"1,326,842",0,0,0,"1,326,842"
,,008,,,,,,,国債費,,"22,416,664,629","5,072,260","△ 213,754,188","△ 208,681,928","22,207,982,701"
,,,20,100,2,30,6,22,,普通国債等償還財源等国債整理基金特別会計へ繰入,"22,024,302,861","5,072,260","△ 206,019,155","△ 200,946,895","21,823,355,966"
,,,20,100,2,30,6,22,,年金特例公債償還財源等国債整理基金特別会計へ繰入,"281,242,442",0,"△ 7,735,033","△ 7,735,033","273,507,409"
,,,20,100,2,12,9,06,,諸謝金外6目,"111,119,326",0,0,0,"111,119,326"
,,015,,,,,,,産業投資支出財政投融資特別会計へ繰入,,"259,000,000",0,0,0,"259,000,000"
,,007,,,,,,,公務員宿舎施設費,,"6,206,819",0,0,0,"6,206,819"
,,014,,,,,,,特定国有財産整備費,,"617,346",0,0,0,"617,346"
,,016,,,,,,,特定国有財産整備諸費,,"5,085",0,0,0,"5,085"
,,009,,,,,,,貨幣製造及信用秩序制度等企画立案費,,"14,800,378",0,0,0,"14,800,378"
,,010,,,,,,,関税制度等企画立案費,,"1,356,520",0,"△ 4,116","△ 4,116","1,352,404"
,,,95,016,2,11,1,05,,委員手当,412,0,△ 59,△ 59,353
,,,95,016,2,11,1,05,,非常勤職員手当,"4,682",0,△ 312,△ 312,"4,370"
,,,95,016,2,12,3,09,,貿易調査統計費,"313,495",0,"△ 3,745","△ 3,745","309,750"
,,,95,016,2,12,9,06,,諸謝金外6目,"1,037,931",0,0,0,"1,037,931"
,,011,,,,,,,経済協力費,,"162,990,463",0,"△ 8,150","△ 8,150","162,982,313"
,,,50,015,2,72,5,16,,政府開発援助アジア開発銀行等拠出金,"31,470,337",0,"△ 8,150","△ 8,150","31,462,187"
,,,50,015,2,12,9,06,,政府開発援助諸謝金外9目,"131,520,126",0,0,0,"131,520,126"
,,012,,,,,,,政策金融費,,"131,617,431",0,"△ 1,708","△ 1,708","131,615,723"
,,,95,062,2,40,5,16,,危機対応円滑化業務補助金,"80,631",0,"△ 1,708","△ 1,708","78,923"
,,,60,062,2,40,5,16,,株式会社日本政策金融公庫補給金外2目,"131,536,800",0,0,0,"131,536,800"
,,013,,,,,,,国家公務員共済組合連合会等助成費,,"70,481,812",0,"△ 84,784","△ 84,784","70,397,028"
,,,95,081,2,71,5,16,,国家公務員共済組合連合会補助金,"1,767,508",0,"△ 55,104","△ 55,104","1,712,404"
,,,95,081,2,60,5,16,,旧令共済組合年金等交付金,"1,908,751",0,"△ 29,680","△ 29,680","1,879,071"
,,,06,081,2,71,5,16,,日本郵政共済組合等補助金外3目,"66,805,553",0,0,0,"66,805,553"
,,064,,,,,,,復興事業費等東日本大震災復興特別会計へ繰入,,"699,902,690",0,0,0,"699,902,690"
,,018,,,,,,,熊本地震復旧等予備費,,"290,000,000",0,"△ 16,300,000","△ 16,300,000","273,700,000"
,,,96,108,2,95,9,99,,(熊本地震復旧等予備費),"290,000,000",0,"△ 16,300,000","△ 16,300,000","273,700,000"
,,019,,,,,,,予備費,,"350,000,000",0,"△ 50,000,000","△ 50,000,000","300,000,000"
,,,98,110,2,95,9,99,,(予備費),"350,000,000",0,"△ 50,000,000","△ 50,000,000","300,000,000"
,財務局,,,,,,,,,,"57,430,515",0,"△ 346,341","△ 346,341","57,084,174"
,,021,,,,,,,財務局共通費,,"43,972,475",0,"△ 167,998","△ 167,998","43,804,477"
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,"6,782,853",0,"△ 167,998","△ 167,998","6,614,855"
,,,95,016,2,12,9,06,,諸謝金外20目,"37,189,622",0,0,0,"37,189,622"
,,022,,,,,,,財務局施設費,,"74,956",0,0,0,"74,956"
,,023,,,,,,,財務局業務費,,"13,383,084",0,"△ 178,343","△ 178,343","13,204,741"
,,,95,016,2,11,1,05,,委員手当,"4,067",0,△ 427,△ 427,"3,640"
,,,95,016,2,11,1,05,,非常勤職員手当,"1,993,525",0,"△ 21,754","△ 21,754","1,971,771"
,,,95,016,2,95,3,09,,合同宿舎管理費,"1,826,480",0,"△ 62,791","△ 62,791","1,763,689"
,,,95,016,2,12,3,09,,普通財産維持費,"683,089",0,"△ 93,371","△ 93,371","589,718"
,,,95,016,2,12,9,06,,諸謝金外12目,"8,875,923",0,0,0,"8,875,923"
,税関,,,,,,,,,,"100,261,432",0,"△ 101,707","△ 101,707","100,159,725"
,,031,,,,,,,税関共通費,,"67,807,303",0,"△ 39,741","△ 39,741","67,767,562"
,,,95,017,2,11,1,05,,短時間勤務職員給与,"894,613",0,"△ 39,741","△ 39,741","854,872"
,,,95,017,2,12,9,06,,諸謝金外20目,"66,912,690",0,0,0,"66,912,690"
,,032,,,,,,,税関施設費,,"143,881",0,0,0,"143,881"
,,033,,,,,,,税関業務費,,"31,426,559",0,"△ 61,966","△ 61,966","31,364,593"
,,,95,017,2,11,1,05,,委員手当,"1,151",0,△ 531,△ 531,620
,,,95,017,2,12,3,09,,土地建物借料,"2,266,089",0,"△ 61,435","△ 61,435","2,204,654"
,,,95,017,2,12,9,06,,諸謝金外14目,"29,159,319",0,0,0,"29,159,319"
,,034,,,,,,,船舶建造費,,"883,689",0,0,0,"883,689"
,国税庁,,,,,,,,,,"703,469,479",0,"△ 4,915,262","△ 4,915,262","698,554,217"
,,041,,,,,,,国税庁共通費,,"574,037,547",0,"△ 2,766,143","△ 2,766,143","571,271,404"
,,,95,017,2,11,1,02,,職員基本給,"265,298,147",0,"△ 2,066,223","△ 2,066,223","263,231,924"
,,,95,017,2,11,1,05,,短時間勤務職員給与,"8,716,544",0,"△ 699,920","△ 699,920","8,016,624"
,,,95,017,2,12,9,06,,諸謝金外27目,"300,022,856",0,0,0,"300,022,856"
,,042,,,,,,,国税庁施設費,,"2,544,691",0,0,0,"2,544,691"
,,043,,,,,,,税務業務費,,"120,940,366",0,"△ 2,017,655","△ 2,017,655","118,922,711"
,,,95,017,2,11,1,05,,非常勤職員手当,"54,487",0,"△ 3,744","△ 3,744","50,743"
,,,95,017,2,12,3,09,,税務特別庁費,"75,278,877",0,"△ 1,775,927","△ 1,775,927","73,502,950"
,,,95,017,2,12,3,09,,通信専用料,"128,837",0,"△ 2,693","△ 2,693","126,144"
,,,95,017,2,12,3,09,,電子計算機等借料,"26,933,569",0,"△ 122,456","△ 122,456","26,811,113"
,,,95,017,2,12,3,09,,成果重視事業国税電子申告・納税システム開発運用費,"9,156,214",0,"△ 112,835","△ 112,835","9,043,379"
,,,95,017,2,12,9,06,,諸謝金外14目,"9,388,382",0,0,0,"9,388,382"
,,044,,,,,,,国税不服審判所,,"4,969,882",0,"△ 131,464","△ 131,464","4,838,418"
,,,95,017,2,11,1,02,,職員基本給,"2,983,799",0,"△ 69,869","△ 69,869","2,913,930"
,,,95,017,2,11,1,03,,職員諸手当,"1,529,151",0,"△ 56,665","△ 56,665","1,472,486"
,,,95,089,2,11,1,05,,児童手当,"29,450",0,"△ 4,930","△ 4,930","24,520"
,,,95,017,2,12,2,08,,職員旅費外8目,"427,482",0,0,0,"427,482"
,,045,,,,,,,独立行政法人酒類総合研究所運営費,,"976,993",0,0,0,"976,993"
文部科学省,文部科学本省,,,,,,,,,,"5,519,899,508","3,248,837","△ 4,991,035","△ 1,742,198","5,518,157,310"
,,001,,,,,,,文部科学本省共通費,,"109,366,647",0,"△ 119,572","△ 119,572","109,247,075"
,,,95,016,2,11,1,05,,退職手当,"2,596,335",0,"△ 103,136","△ 103,136","2,493,199"
,,,95,016,2,12,2,08,,主要国首脳会議開催職員旅費,"2,331",0,△ 326,△ 326,"2,005"
,,,95,016,2,12,3,09,,主要国首脳会議開催庁費,"130,313",0,"△ 16,110","△ 16,110","114,203"
,,,95,016,2,12,9,06,,諸謝金外33目,"106,637,668",0,0,0,"106,637,668"
,,002,,,,,,,文部科学本省施設費,,"28,816",0,0,0,"28,816"
,,003,,,,,,,生涯学習振興費,,"20,949,621",0,0,0,"20,949,621"
,,004,,,,,,,独立行政法人国立科学博物館運営費,,"2,767,895",0,0,0,"2,767,895"
,,005,,,,,,,独立行政法人国立女性教育会館運営費,,"524,024",0,0,0,"524,024"
,,060,,,,,,,独立行政法人国立女性教育会館施設整備費,,"272,339",0,0,0,"272,339"
,,006,,,,,,,初等中等教育等振興費,,"532,784,026","51,273",0,"51,273","532,835,299"
,,,15,071,2,12,5,14,,在外教育施設派遣教員委託費,"6,978,047","51,273",0,"51,273","7,029,320"
,,,15,071,2,12,9,06,,諸謝金外36目,"525,805,979",0,0,0,"525,805,979"
,,007,,,,,,,独立行政法人国立青少年教育振興機構運営費,,"9,029,353",0,0,0,"9,029,353"
,,008,,,,,,,独立行政法人国立青少年教育振興機構施設整備費,,"695,748",0,0,0,"695,748"
,,009,,,,,,,独立行政法人教員研修センター運営費,,"1,168,565",0,0,0,"1,168,565"
,,010,,,,,,,独立行政法人教員研修センター施設整備費,,"105,965",0,0,0,"105,965"
,,011,,,,,,,独立行政法人国立特別支援教育総合研究所運営費,,"1,142,919",0,0,0,"1,142,919"
,,012,,,,,,,独立行政法人国立特別支援教育総合研究所施設整備費,,"102,177",0,0,0,"102,177"
,,013,,,,,,,義務教育費国庫負担金,,"1,527,058,000","3,197,564",0,"3,197,564","1,530,255,564"
,,,11,071,2,81,5,16,,義務教育費国庫負担金,"1,527,058,000","3,197,564",0,"3,197,564","1,530,255,564"
,,014,,,,,,,高等教育振興費,,"56,477,440",0,0,0,"56,477,440"
,,015,,,,,,,独立行政法人大学改革支援・学位授与機構運営費,,"2,168,628",0,0,0,"2,168,628"
,,017,,,,,,,独立行政法人国立高等専門学校機構運営費,,"62,194,930",0,0,0,"62,194,930"
,,020,,,,,,,独立行政法人国立高等専門学校機構施設整備費,,"2,467,719",0,0,0,"2,467,719"
,,021,,,,,,,育英事業費,,"102,737,836",0,"△ 4,617,253","△ 4,617,253","98,120,583"
,,,16,071,2,71,5,16,,育英資金利子補給金,"5,398,743",0,"△ 4,617,253","△ 4,617,253","781,490"
,,,16,071,2,71,5,16,,育英資金返還免除等補助金外2目,"97,339,093",0,0,0,"97,339,093"
,,022,,,,,,,私立学校振興費,,"600,550,676",0,"△ 204,695","△ 204,695","600,345,981"
,,,15,071,2,95,5,16,,私立学校施設高度化推進事業費補助金,"1,587,477",0,"△ 204,695","△ 204,695","1,382,782"
,,,15,071,2,12,9,06,,諸謝金外13目,"598,963,199",0,0,0,"598,963,199"
,,023,,,,,,,科学技術・学術政策推進費,,"42,747,047",0,"△ 1,446","△ 1,446","42,745,601"
,,,13,073,2,72,5,16,,経済協力開発機構国際機関分担金,"12,759",0,"△ 1,446","△ 1,446","11,313"
,,,13,073,2,12,9,06,,諸謝金外27目,"42,734,288",0,0,0,"42,734,288"
,,027,,,,,,,研究振興費,,"281,907,837",0,△ 189,△ 189,"281,907,648"
,,,13,073,2,11,1,05,,非常勤職員手当,"39,514",0,△ 189,△ 189,"39,325"
,,,13,073,2,12,9,06,,諸謝金外12目,"281,868,323",0,0,0,"281,868,323"
,,028,,,,,,,国立大学法人施設整備費,,"71,912,844",0,0,0,"71,912,844"
,,029,,,,,,,国立大学法人船舶建造費,,"2,242,611",0,0,0,"2,242,611"
,,030,,,,,,,国立大学法人運営費,,"1,097,017,406",0,0,0,"1,097,017,406"
,,031,,,,,,,独立行政法人日本学術振興会運営費,,"26,708,591",0,0,0,"26,708,591"
,,032,,,,,,,研究開発推進費,,"156,128,045",0,"△ 15,903","△ 15,903","156,112,142"
,,,13,073,2,11,1,05,,委員手当,"15,473",0,△ 236,△ 236,"15,237"
,,,13,073,2,11,1,05,,非常勤職員手当,"84,675",0,△ 513,△ 513,"84,162"
,,,13,073,2,72,5,16,,経済協力開発機構国際機関分担金,"100,360",0,"△ 15,154","△ 15,154","85,206"
,,,13,073,2,12,9,06,,諸謝金外28目,"155,927,537",0,0,0,"155,927,537"
,,041,,,,,,,国立研究開発法人日本医療研究開発機構運営費,,"5,023,556",0,0,0,"5,023,556"
,,033,,,,,,,国立研究開発法人科学技術振興機構運営費,,"100,888,373",0,0,0,"100,888,373"
,,024,,,,,,,国立研究開発法人科学技術振興機構出資,,"12,000,000",0,0,0,"12,000,000"
,,039,,,,,,,国立研究開発法人物質・材料研究機構運営費,,"12,020,623",0,0,0,"12,020,623"
,,040,,,,,,,国立研究開発法人物質・材料研究機構施設整備費,,"3,000,000",0,0,0,"3,000,000"
,,042,,,,,,,国立研究開発法人量子科学技術研究開発機構運営費,,"21,557,994",0,0,0,"21,557,994"
,,043,,,,,,,国立研究開発法人量子科学技術研究開発機構施設整備費,,"7,413,230",0,0,0,"7,413,230"
,,044,,,,,,,電源開発促進税財源電源立地対策及電源利用対策費エネルギー対策特別会計へ繰入,,"106,777,165",0,0,0,"106,777,165"
,,066,,,,,,,電源立地対策費エネルギー対策特別会計へ繰入,,"1,068,835",0,0,0,"1,068,835"
,,045,,,,,,,国立研究開発法人日本原子力研究開発機構運営費,,"34,614,821",0,0,0,"34,614,821"
,,046,,,,,,,国立研究開発法人日本原子力研究開発機構施設整備費,,"1,029,823",0,0,0,"1,029,823"
,,047,,,,,,,国立研究開発法人宇宙航空研究開発機構運営費,,"118,504,881",0,0,0,"118,504,881"
,,048,,,,,,,国立研究開発法人宇宙航空研究開発機構施設整備費,,"4,860,694",0,0,0,"4,860,694"
,,034,,,,,,,南極地域観測事業費,,"6,408,327",0,"△ 1,186","△ 1,186","6,407,141"
,,,13,073,2,11,1,03,,職員諸手当,"108,454",0,"△ 1,186","△ 1,186","107,268"
,,,13,073,2,12,9,06,,諸謝金外10目,"6,299,873",0,0,0,"6,299,873"
,,036,,,,,,,国立研究開発法人海洋研究開発機構運営費,,"30,618,486",0,0,0,"30,618,486"
,,037,,,,,,,国立研究開発法人海洋研究開発機構施設整備費,,"3,143,803",0,0,0,"3,143,803"
,,049,,,,,,,国立研究開発法人理化学研究所運営費,,"51,591,219",0,0,0,"51,591,219"
,,050,,,,,,,国立研究開発法人理化学研究所施設整備費,,"4,005,000",0,0,0,"4,005,000"
,,051,,,,,,,国立研究開発法人防災科学技術研究所運営費,,"7,021,088",0,0,0,"7,021,088"
,,052,,,,,,,国立研究開発法人防災科学技術研究所施設整備費,,"504,237",0,0,0,"504,237"
,,054,,,,,,,公立文教施設整備費,,"231,516,737",0,0,0,"231,516,737"
,,057,,,,,,,文化振興費,,"878,500",0,"△ 28,000","△ 28,000","850,500"
,,,26,072,2,71,9,21,,文化功労者年金,"878,500",0,"△ 28,000","△ 28,000","850,500"
,,058,,,,,,,国際交流・協力推進費,,"30,949,107",0,"△ 2,791","△ 2,791","30,946,316"
,,,95,016,2,11,1,05,,委員手当,"4,642",0,△ 42,△ 42,"4,600"
,,,50,016,2,71,9,06,,外国人留学生給与,"6,515,852",0,"△ 1,072","△ 1,072","6,514,780"
,,,50,016,2,71,9,06,,政府開発援助外国人留学生給与,"10,191,460",0,"△ 1,677","△ 1,677","10,189,783"
,,,95,016,2,12,9,06,,諸謝金外36目,"14,237,153",0,0,0,"14,237,153"
,,059,,,,,,,独立行政法人日本学生支援機構運営費,,"13,245,304",0,0,0,"13,245,304"
,文部科学本省所轄機関,,,,,,,,,,"4,617,672",0,"△ 88,857","△ 88,857","4,528,815"
,,071,,,,,,,国立教育政策研究所,,"3,222,818",0,"△ 45,307","△ 45,307","3,177,511"
,,,13,073,2,11,1,02,,職員基本給,"873,320",0,"△ 32,913","△ 32,913","840,407"
,,,13,073,2,11,1,03,,職員諸手当,"495,921",0,"△ 12,060","△ 12,060","483,861"
,,,13,073,2,11,1,05,,委員手当,633,0,△ 99,△ 99,534
,,,13,089,2,11,1,05,,児童手当,"7,490",0,△ 235,△ 235,"7,255"
,,,13,073,2,12,9,06,,諸謝金外12目,"1,845,454",0,0,0,"1,845,454"
,,076,,,,,,,科学技術・学術政策研究所,,"784,409",0,"△ 22,629","△ 22,629","761,780"
,,,13,073,2,11,1,02,,職員基本給,"258,840",0,"△ 11,369","△ 11,369","247,471"
,,,13,073,2,11,1,03,,職員諸手当,"126,434",0,"△ 9,948","△ 9,948","116,486"
,,,13,073,2,11,1,05,,短時間勤務職員給与,"3,979",0,△ 352,△ 352,"3,627"
,,,13,089,2,11,1,05,,児童手当,"3,050",0,△ 960,△ 960,"2,090"
,,,13,073,2,12,9,06,,諸謝金外13目,"392,106",0,0,0,"392,106"
,,073,,,,,,,日本学士院,,"602,790",0,"△ 20,921","△ 20,921","581,869"
,,,95,072,2,71,1,05,,日本学士院会員年金,"375,700",0,"△ 20,921","△ 20,921","354,779"
,,,95,072,2,12,9,06,,諸謝金外16目,"227,090",0,0,0,"227,090"
,,074,,,,,,,文部科学本省所轄研究所施設費,,"7,655",0,0,0,"7,655"
,スポーツ庁,,,,,,,,,,"41,925,238",0,△ 399,△ 399,"41,924,839"
,,101,,,,,,,スポーツ庁共通費,,"1,253,495",0,△ 399,△ 399,"1,253,096"
,,,95,016,2,11,1,02,,職員基本給,"641,564",0,△ 399,△ 399,"641,165"
,,,95,016,2,12,2,08,,職員旅費外9目,"611,931",0,0,0,"611,931"
,,102,,,,,,,初等中等教育等振興費,,"10,577",0,0,0,"10,577"
,,103,,,,,,,私立学校振興費,,"90,000",0,0,0,"90,000"
,,104,,,,,,,スポーツ振興費,,"11,059,076",0,0,0,"11,059,076"
,,105,,,,,,,スポーツ振興施設費,,"2,605,650",0,0,0,"2,605,650"
,,107,,,,,,,独立行政法人日本スポーツ振興センター運営費,,"14,086,242",0,0,0,"14,086,242"
,,108,,,,,,,独立行政法人日本スポーツ振興センター施設整備費,,"320,198",0,0,0,"320,198"
,,109,,,,,,,独立行政法人日本スポーツ振興センター出資,,"12,500,000",0,0,0,"12,500,000"
,文化庁,,,,,,,,,,"112,549,540",0,"△ 86,496","△ 86,496","112,463,044"
,,081,,,,,,,文化庁共通費,,"2,715,705",0,"△ 53,449","△ 53,449","2,662,256"
,,,95,072,2,11,1,02,,職員基本給,"1,272,419",0,"△ 41,051","△ 41,051","1,231,368"
,,,95,072,2,11,1,03,,職員諸手当,"665,853",0,"△ 12,398","△ 12,398","653,455"
,,,95,072,2,12,9,06,,諸謝金外12目,"777,433",0,0,0,"777,433"
,,094,,,,,,,文化庁施設費,,"279,000",0,0,0,"279,000"
,,082,,,,,,,文化振興費,,"19,127,615",0,0,0,"19,127,615"
,,083,,,,,,,日本芸術院,,"503,972",0,"△ 26,645","△ 26,645","477,327"
,,,95,072,2,11,1,02,,職員基本給,"30,255",0,△ 20,△ 20,"30,235"
,,,95,072,2,11,1,05,,日本芸術院会員手当,"303,000",0,"△ 20,625","△ 20,625","282,375"
,,,95,072,2,95,9,06,,日本芸術院賞金,"15,000",0,"△ 6,000","△ 6,000","9,000"
,,,95,072,2,12,9,06,,諸謝金外8目,"155,717",0,0,0,"155,717"
,,095,,,,,,,日本芸術院施設費,,"126,280",0,0,0,"126,280"
,,084,,,,,,,独立行政法人国立美術館運営費,,"7,500,615",0,0,0,"7,500,615"
,,085,,,,,,,独立行政法人国立美術館施設整備費,,"3,679,169",0,0,0,"3,679,169"
,,086,,,,,,,独立行政法人日本芸術文化振興会運営費,,"10,052,913",0,0,0,"10,052,913"
,,087,,,,,,,独立行政法人日本芸術文化振興会施設整備費,,"1,387,590",0,0,0,"1,387,590"
,,088,,,,,,,文化財保存事業費,,"53,480,829",0,"△ 6,000","△ 6,000","53,474,829"
,,,95,072,2,71,5,16,,重要無形文化財保存特別助成金,"232,000",0,"△ 6,000","△ 6,000","226,000"
,,,95,072,2,12,9,06,,諸謝金外19目,"53,248,829",0,0,0,"53,248,829"
,,089,,,,,,,文化財保存施設整備費,,"719,394",0,0,0,"719,394"
,,090,,,,,,,独立行政法人国立文化財機構運営費,,"8,387,941",0,0,0,"8,387,941"
,,091,,,,,,,独立行政法人国立文化財機構施設整備費,,"1,420,630",0,0,0,"1,420,630"
,,092,,,,,,,国際文化交流推進費,,"2,176,456",0,△ 402,△ 402,"2,176,054"
,,,95,072,2,72,5,16,,政府開発援助文化財保存修復研究国際センター分担金,"14,038",0,△ 101,△ 101,"13,937"
,,,95,072,2,72,5,16,,文化財保存修復研究国際センター分担金,"42,112",0,△ 301,△ 301,"41,811"
,,,95,072,2,12,9,06,,諸謝金外11目,"2,120,306",0,0,0,"2,120,306"
,,093,,,,,,,文化振興基盤整備費,,"991,431",0,0,0,"991,431"
厚生労働省,厚生労働本省,,,,,,,,,,"30,695,762,257","51,992,366","△ 34,273,729","17,718,637","30,713,480,894"
,,001,,,,,,,厚生労働本省共通費,,"101,225,299",0,"△ 1,044,125","△ 1,044,125","100,181,174"
,,,95,016,2,11,1,05,,非常勤職員手当,"168,678",0,"△ 14,949","△ 14,949","153,729"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"155,784",0,"△ 60,355","△ 60,355","95,429"
,,,95,016,2,11,1,05,,退職手当,"20,087,566",0,"△ 849,493","△ 849,493","19,238,073"
,,,95,016,2,12,2,08,,主要国首脳会議開催職員旅費,"4,675",0,"△ 1,371","△ 1,371","3,304"
,,,95,016,2,12,2,08,,主要国首脳会議開催外国人招へい旅費,"8,376",0,"△ 8,376","△ 8,376",0
,,,95,016,2,12,3,09,,主要国首脳会議開催庁費,"127,768",0,△ 536,△ 536,"127,232"
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"29,923,582",0,"△ 109,045","△ 109,045","29,814,537"
,,,95,016,2,12,9,06,,諸謝金外38目,"50,748,870",0,0,0,"50,748,870"
,,002,,,,,,,厚生労働本省施設費,,"266,835",0,0,0,"266,835"
,,003,,,,,,,医療提供体制確保対策費,,"6,148,985",0,△ 173,△ 173,"6,148,812"
,,,95,016,2,12,2,08,,主要国首脳会議開催職員旅費,820,0,△ 173,△ 173,647
,,,95,016,2,12,9,06,,諸謝金外10目,"6,148,165",0,0,0,"6,148,165"
,,004,,,,,,,医療従事者等確保対策費,,"1,194,094",0,△ 17,△ 17,"1,194,077"
,,,95,016,2,11,1,05,,委員手当,"79,278",0,△ 17,△ 17,"79,261"
,,,95,016,2,12,9,06,,諸謝金外7目,"1,114,816",0,0,0,"1,114,816"
,,005,,,,,,,医療従事者資質向上対策費,,"10,217,237",0,0,0,"10,217,237"
,,006,,,,,,,医療情報化等推進費,,"779,315",0,0,0,"779,315"
,,007,,,,,,,医療安全確保推進費,,"1,260,217",0,0,0,"1,260,217"
,,010,,,,,,,独立行政法人国立病院機構運営費,,"14,420,984",0,0,0,"14,420,984"
,,171,,,,,,,国立研究開発法人国立がん研究センター運営費,,"6,078,696",0,0,0,"6,078,696"
,,173,,,,,,,国立研究開発法人国立循環器病研究センター運営費,,"4,485,550",0,0,0,"4,485,550"
,,181,,,,,,,国立研究開発法人国立循環器病研究センター施設整備費,,"357,770",0,0,0,"357,770"
,,174,,,,,,,国立研究開発法人国立精神・神経医療研究センター運営費,,"3,874,661",0,0,0,"3,874,661"
,,175,,,,,,,国立研究開発法人国立精神・神経医療研究センター施設整備費,,"104,814",0,0,0,"104,814"
,,176,,,,,,,国立研究開発法人国立国際医療研究センター運営費,,"5,778,519",0,0,0,"5,778,519"
,,177,,,,,,,国立研究開発法人国立国際医療研究センター施設整備費,,"174,276",0,0,0,"174,276"
,,178,,,,,,,国立研究開発法人国立成育医療研究センター運営費,,"3,272,524",0,0,0,"3,272,524"
,,184,,,,,,,国立研究開発法人国立成育医療研究センター施設整備費,,"150,000",0,0,0,"150,000"
,,179,,,,,,,国立研究開発法人国立長寿医療研究センター運営費,,"2,793,350",0,0,0,"2,793,350"
,,183,,,,,,,国立研究開発法人国立長寿医療研究センター施設整備費,,"213,640",0,0,0,"213,640"
,,012,,,,,,,感染症対策費,,"82,685,944","47,397,867",0,"47,397,867","130,083,811"
,,,07,086,2,12,3,09,,医薬品買上費,"2,200,359","1,604,309",0,"1,604,309","3,804,668"
,,,95,016,2,95,5,16,,特定Ｂ型肝炎ウイルス感染者給付金等支給業務費交付金,"57,200,000","45,793,558",0,"45,793,558","102,993,558"
,,,95,016,2,12,9,06,,諸謝金外23目,"23,285,585",0,0,0,"23,285,585"
,,013,,,,,,,特定疾患等対策費,,"138,048,652",0,0,0,"138,048,652"
